customer_id,name,language,city,segment,customer_since,lifetime_value,avg_order_value,preferred_payment_method,preferred_channel,historical_payment_success_rate,historical_recovery_rate,days_since_last_payment,customer_tenure,risk_segment
6acf26b9-4397-5946-b10a-e599bd2352f3,Customer 055956,Telugu,Chandigarh,enterprise,2023-10-12T03:03:39+00:00,33318.34,7018.29,upi,sms,0.8552,0.7166,57,1054,low
fc799eb7-1dbd-54af-a591-1503112d5fec,Customer 055957,Hinglish,Hyderabad,consumer,2025-04-18T16:53:40+00:00,9129.51,1092.75,debit_card,email,0.7023,0.2735,10,500,medium
ed09d987-e2cf-5e74-874e-ddf2871aef8a,Customer 055958,English,Kolkata,consumer,2025-12-29T02:10:40+00:00,2394.05,743.30,credit_card,whatsapp,0.7608,0.2770,8,245,medium
aa282d51-2ebc-5a0e-9b12-cc9cc3f195da,Customer 055959,Marathi,Surat,consumer,2025-09-12T13:22:20+00:00,11486.35,1543.82,wallet,whatsapp,0.8062,0.3523,15,353,low
405e856d-3e6b-5999-bd3b-b27f4e84b4c3,Customer 055960,Tamil,Kochi,SMB,2026-03-13T23:07:23+00:00,4123.23,2730.89,netbanking,email,0.7725,0.3577,31,171,low
2b833461-0a5c-5c59-a02e-27e7e7ea0246,Customer 055961,Telugu,Lucknow,SMB,2025-06-08T00:58:06+00:00,24505.74,3689.26,netbanking,email,0.9561,0.4296,37,449,high
6be9fc0c-08f8-5e72-905b-35cc6ea2aa68,Customer 055962,Kannada,Kochi,consumer,2024-03-16T22:15:27+00:00,5190.39,624.09,upi,email,0.7295,0.3994,57,898,low
fabd6e03-8a91-50a7-a441-dda9faa6123f,Customer 055963,Bengali,Jaipur,SMB,2025-11-29T16:35:00+00:00,16756.51,2778.40,credit_card,email,0.9058,0.4914,56,275,medium
6d009003-4d7b-524d-b030-54b14a5692ac,Customer 055964,Malayalam,Mumbai,consumer,2023-02-23T18:35:57+00:00,4569.00,615.60,upi,whatsapp,0.6822,0.7440,70,1285,high
7eaf62e7-fabb-54d2-b236-79d79a709c59,Customer 055965,Hindi,Mumbai,consumer,2023-07-16T14:17:27+00:00,2638.00,453.89,upi,whatsapp,0.8122,0.3146,13,1142,medium
0652d3f5-9687-5bba-b476-625bf9190f84,Customer 055966,Kannada,Bengaluru,enterprise,2023-09-07T20:42:00+00:00,111839.88,10765.28,upi,whatsapp,0.9950,0.5632,84,1089,low
e0994720-a379-5bcd-9a93-7351b500714c,Customer 055967,Bengali,Hyderabad,consumer,2024-04-05T18:38:43+00:00,4111.45,832.73,debit_card,sms,0.7160,0.2358,63,878,medium
655da21a-7f77-5bae-bf98-46cc4b7c2d27,Customer 055968,Bengali,Ahmedabad,SMB,2023-04-05T02:41:31+00:00,8472.84,1561.73,upi,email,0.9525,0.4585,17,1244,medium
15f8b5ce-d1be-516b-a3b3-d36c4dc5fac0,Customer 055969,Malayalam,Bengaluru,consumer,2025-04-18T02:52:34+00:00,6196.57,853.24,emi,whatsapp,0.8880,0.1994,33,500,medium
b8cf01b2-9c55-5c67-8a7b-4335dcd2c561,Customer 055970,Hinglish,Mumbai,consumer,2026-04-30T20:05:42+00:00,1954.62,918.15,upi,sms,0.7995,0.3856,45,123,high
6d011069-1f2c-5752-95bc-953890c5a77e,Customer 055971,Kannada,Kochi,consumer,2026-04-18T07:44:50+00:00,6127.47,726.80,upi,email,0.8292,0.3032,61,135,low
1c870624-aabe-5995-8410-df7167897a5f,Customer 055972,Gujarati,Lucknow,consumer,2026-04-06T00:16:27+00:00,3663.65,471.20,credit_card,whatsapp,0.8685,0.1434,53,147,low
91c9378e-a2fe-5bf4-a2a9-f0d57336de82,Customer 055973,Hinglish,Chandigarh,consumer,2024-11-21T05:21:59+00:00,14255.75,1685.05,netbanking,sms,0.6340,0.3322,31,648,low
11a492db-1be3-5c06-95a1-c305ad0ce184,Customer 055974,Telugu,Pune,consumer,2023-09-15T08:26:49+00:00,7290.62,608.23,upi,whatsapp,0.8771,0.2776,26,1081,low
04807b2c-72dd-5dc1-8949-3c086eb0a300,Customer 055975,Hinglish,Jaipur,consumer,2023-08-07T03:19:41+00:00,30610.94,2791.26,debit_card,sms,0.6965,0.4579,41,1120,low
a65902e0-5299-5193-a5b0-12439189381b,Customer 055976,Telugu,Jaipur,high_value,2023-08-21T18:19:23+00:00,310864.62,37615.45,emi,email,0.7904,0.4643,74,1106,high
65f48a45-35e2-557c-9cde-8688b20d77d6,Customer 055977,Hindi,Jaipur,consumer,2024-04-12T21:23:41+00:00,3539.53,638.83,emi,email,0.8064,0.3285,22,871,low
df36ce86-d2fe-5f22-98aa-2c18a5a6d02d,Customer 055978,Telugu,Surat,SMB,2024-11-12T08:53:55+00:00,51624.92,4725.17,credit_card,email,0.8006,0.4206,6,657,medium
27fd1441-3def-5f1e-8702-508f8e6ae0c6,Customer 055979,Tamil,Chennai,consumer,2025-03-26T06:28:13+00:00,916.83,451.24,netbanking,whatsapp,0.6944,0.5470,40,523,low
e6e1a32d-cc20-5476-84ea-eb384f121822,Customer 055980,Telugu,Indore,consumer,2025-02-08T15:51:01+00:00,13254.49,2445.49,upi,whatsapp,0.7110,0.4653,40,569,low
c2a44442-5980-5392-acff-750e1c174054,Customer 055981,Gujarati,Delhi,consumer,2025-04-16T03:03:58+00:00,7430.41,758.16,upi,whatsapp,0.7539,0.2935,46,502,high
15cd5361-4b74-59f7-8260-e733a0fb713e,Customer 055982,Tamil,Chennai,enterprise,2025-10-18T19:19:15+00:00,44731.57,7110.40,credit_card,whatsapp,0.7279,0.2331,79,317,high
e18e46b5-4029-5e25-9c18-488db3918026,Customer 055983,Kannada,Chandigarh,SMB,2023-11-03T08:14:46+00:00,28140.34,3929.54,upi,email,0.8973,0.3641,57,1032,medium
4d759f94-9ff1-54f2-888b-1bb4278906d7,Customer 055984,Kannada,Bengaluru,consumer,2024-04-24T14:59:34+00:00,3374.86,1488.29,netbanking,email,0.9950,0.1773,88,859,low
1ff19552-ff39-51e3-871d-9a8f5d95d8f2,Customer 055985,Gujarati,Chandigarh,consumer,2024-01-29T18:16:19+00:00,13315.08,1363.38,credit_card,whatsapp,0.7676,0.3177,27,945,low
87380913-aff0-5ecb-8be4-160100f52aa1,Customer 055986,Gujarati,Kolkata,SMB,2024-08-04T10:00:35+00:00,11857.53,1715.52,credit_card,email,0.8548,0.4115,23,757,medium
dcc2cc67-4aa6-575d-ba30-4b34838bf84a,Customer 055987,Bengali,Lucknow,consumer,2025-05-08T05:59:36+00:00,2416.98,482.06,upi,whatsapp,0.9202,0.3686,76,480,high
8d906f54-e1c7-54b0-acdc-f011d0ce6e01,Customer 055988,Hindi,Chennai,consumer,2023-03-16T02:26:31+00:00,5216.47,1335.62,debit_card,email,0.8684,0.4983,24,1264,low
10841312-e7de-5e3c-a02f-b477da0d5909,Customer 055989,Tamil,Surat,consumer,2024-07-14T17:15:53+00:00,3333.95,728.19,debit_card,sms,0.7355,0.5024,69,778,low
a80b18a1-e773-5111-bfc6-5ce84d22826b,Customer 055990,Bengali,Pune,SMB,2025-12-26T01:51:03+00:00,43481.96,8158.64,credit_card,sms,0.7730,0.5051,47,248,critical
0666fd80-00c4-5e04-a0d6-11ee67bd5a97,Customer 055991,Marathi,Kochi,consumer,2025-08-18T03:53:26+00:00,7697.05,663.57,upi,sms,0.7669,0.4273,49,378,critical
6f7f6dc4-526d-5eb9-9243-04fc8e8622e7,Customer 055992,Hinglish,Delhi,consumer,2023-08-14T16:53:27+00:00,2052.40,963.27,wallet,whatsapp,0.8831,0.2750,17,1113,critical
5e90ca0b-df6d-546f-bd65-815c9a0caf22,Customer 055993,Tamil,Surat,consumer,2024-04-28T16:29:57+00:00,5961.07,527.92,credit_card,sms,0.8123,0.6903,80,855,low
c492b089-af19-5270-a865-0ede8570d5e6,Customer 055994,Telugu,Indore,consumer,2024-09-14T11:13:25+00:00,3676.01,741.84,debit_card,email,0.7730,0.5578,53,716,low
0c9acff9-541b-5b9d-8bc5-fe0e6195f29d,Customer 055995,Tamil,Chennai,high_value,2025-07-27T16:03:47+00:00,134789.89,26538.65,upi,email,0.9237,0.7628,64,400,low
f07dd53d-b133-56c3-bb82-42e720746d74,Customer 055996,Hindi,Hyderabad,consumer,2024-06-01T01:05:28+00:00,8220.20,876.35,upi,email,0.6274,0.5178,35,821,high
76e10435-bd22-5042-901a-534d32dce420,Customer 055997,Gujarati,Chandigarh,enterprise,2024-02-27T02:51:33+00:00,204937.52,20080.32,upi,whatsapp,0.9190,0.4552,0,916,low
1faec360-0143-596b-9790-17b978d1de58,Customer 055998,Marathi,Chandigarh,consumer,2023-11-01T08:44:30+00:00,32022.74,2725.59,upi,email,0.8261,0.1218,23,1034,low
597cca3c-4fdd-51a6-b39f-1b97406eb93e,Customer 055999,Hindi,Hyderabad,consumer,2025-01-26T09:20:38+00:00,3418.48,1087.36,upi,sms,0.7519,0.3413,41,582,medium
75baede5-e045-576e-806e-958388524a46,Customer 056000,Telugu,Chennai,SMB,2023-01-16T13:06:39+00:00,19795.91,2436.99,upi,email,0.9485,0.5398,1,1323,medium
83fbe9ef-c381-5ed3-b0c9-961db4a654c6,Customer 056001,Kannada,Chennai,enterprise,2024-04-30T16:13:02+00:00,7071.33,5254.41,debit_card,whatsapp,0.6695,0.5484,38,853,low
15e9030d-1f49-5d9b-a8fe-7dc5936556a3,Customer 056002,Bengali,Kolkata,consumer,2025-08-31T09:51:16+00:00,4628.73,641.75,upi,email,0.7665,0.4447,26,365,low
2eba0bf0-da48-5ed7-b090-271b71595edf,Customer 056003,Tamil,Chandigarh,consumer,2026-01-06T14:33:46+00:00,6132.06,572.76,debit_card,email,0.7537,0.2481,68,237,critical
d897a9b0-d92f-5597-bace-238f672dc781,Customer 056004,Malayalam,Mumbai,enterprise,2024-10-07T19:45:54+00:00,116606.83,36393.03,netbanking,whatsapp,0.7305,0.5953,74,693,low
aa49f2b5-1002-5755-94e0-67bde35a97f1,Customer 056005,Hinglish,Hyderabad,consumer,2024-10-19T07:12:48+00:00,2856.88,931.52,upi,whatsapp,0.7894,0.5517,19,681,low
5725f675-61ba-5613-995c-e046859d1f80,Customer 056006,Kannada,Mumbai,consumer,2024-03-19T19:59:28+00:00,2172.33,1502.60,upi,sms,0.8460,0.3249,63,895,low
1cdbfb2c-aeb2-5ec5-ad85-932cb452796b,Customer 056007,Hinglish,Bengaluru,SMB,2024-03-10T06:23:42+00:00,24235.29,2916.49,debit_card,whatsapp,0.8807,0.6249,4,904,high
95ca78f4-699a-58eb-a8ce-730c81a07f35,Customer 056008,Tamil,Lucknow,enterprise,2023-01-12T11:04:46+00:00,46071.79,9670.56,netbanking,whatsapp,0.9950,0.6674,28,1327,critical
daa311d8-b7fa-58ff-87bc-391333065ca0,Customer 056009,English,Delhi,SMB,2023-05-06T03:31:38+00:00,36363.91,3511.86,upi,email,0.8988,0.5530,9,1213,critical
bda62d47-d7ac-5a28-8a22-a6bf5b5c56e0,Customer 056010,Bengali,Chennai,consumer,2024-05-25T10:17:46+00:00,1679.31,314.95,credit_card,whatsapp,0.7237,0.0800,59,828,high
146b0054-ec0d-5123-b175-7d087ab837a4,Customer 056011,Bengali,Delhi,consumer,2026-02-14T20:27:57+00:00,2971.35,1015.05,upi,whatsapp,0.8552,0.4834,70,198,low
c25bf584-b6c2-5721-8580-7df5681b228b,Customer 056012,Tamil,Bengaluru,SMB,2024-05-04T08:46:24+00:00,24994.07,2193.57,wallet,whatsapp,0.7880,0.5886,41,849,low
a604a67e-357c-521d-9f80-7e6a200d17b6,Customer 056013,Bengali,Surat,consumer,2023-02-07T08:20:53+00:00,3639.99,1004.48,netbanking,whatsapp,0.6643,0.4661,81,1301,high
74a77a2f-1f9c-5b92-9820-5cc82712b37c,Customer 056014,Marathi,Ahmedabad,consumer,2023-04-09T16:50:33+00:00,34771.64,3022.53,netbanking,email,0.9012,0.3156,30,1240,medium
880b0d70-370f-56d9-aedc-a102b45c1ac4,Customer 056015,Bengali,Delhi,consumer,2024-02-11T22:34:42+00:00,3764.89,547.99,wallet,whatsapp,0.8197,0.2872,89,932,medium
87cb8252-181f-5918-b586-1ffcef1399ef,Customer 056016,Tamil,Hyderabad,consumer,2023-07-28T05:10:35+00:00,4896.61,464.48,debit_card,email,0.8768,0.3823,61,1130,medium
d8bfce06-43f0-5e35-90e4-2e5fab74bd2d,Customer 056017,Kannada,Kochi,consumer,2026-03-28T11:26:07+00:00,7430.86,1146.90,upi,email,0.8847,0.4493,50,156,high
583837e2-78aa-5940-8769-cfa9b075eba4,Customer 056018,Telugu,Indore,consumer,2025-12-13T17:16:21+00:00,1309.75,901.06,emi,email,0.7660,0.5197,58,261,low
524a5969-f85d-5184-a9b8-7ab956e2d3d2,Customer 056019,Hindi,Pune,consumer,2023-04-09T14:22:24+00:00,1609.94,616.89,debit_card,sms,0.7368,0.5885,20,1240,low
3871bb21-5fc5-5c2a-bf71-8b6b2558e6b1,Customer 056020,English,Jaipur,consumer,2025-10-26T08:07:30+00:00,4478.68,817.03,credit_card,email,0.6865,0.2703,17,309,medium
e6d6b44c-45e7-520d-b382-4e59a42a4ac8,Customer 056021,Gujarati,Lucknow,consumer,2023-03-15T04:00:10+00:00,13434.96,3105.47,emi,sms,0.7632,0.6261,3,1265,low
da263a63-680d-5f94-a82d-5d83f4add1ee,Customer 056022,Marathi,Surat,SMB,2023-04-13T00:29:38+00:00,6959.93,3139.91,upi,whatsapp,0.6200,0.3871,24,1236,high
7b8b2e92-8a35-5f32-8ced-ee87dcba9117,Customer 056023,Tamil,Lucknow,consumer,2023-07-01T21:45:20+00:00,24627.48,3172.03,upi,sms,0.7963,0.5862,28,1157,low
a00f9b21-2199-5171-8103-fe3fde76a97d,Customer 056024,Hinglish,Surat,enterprise,2024-04-01T08:49:20+00:00,145449.52,33761.54,debit_card,whatsapp,0.6717,0.4978,70,882,low
9a9f1e73-088e-5118-892e-3f7a6f5ed9d0,Customer 056025,Marathi,Hyderabad,consumer,2025-06-21T13:09:04+00:00,5182.35,910.89,netbanking,email,0.8287,0.4525,71,436,low
737275a8-d4f4-5023-8933-f4331b68d22c,Customer 056026,Hindi,Ahmedabad,consumer,2026-04-08T15:24:19+00:00,2472.76,525.82,debit_card,whatsapp,0.7716,0.2862,9,145,low
f79e0071-b7a1-590e-8cd3-92cdccf64e9a,Customer 056027,Bengali,Indore,consumer,2026-01-27T02:39:20+00:00,18354.77,1651.52,wallet,email,0.7408,0.2543,17,216,medium
28614a6d-dcdb-5615-89b1-23fb1e08ecec,Customer 056028,Marathi,Indore,consumer,2023-01-25T03:39:31+00:00,5855.23,696.26,upi,email,0.8500,0.2505,7,1314,high
06347f21-89c0-50d1-8e5f-1822c86433a3,Customer 056029,English,Chandigarh,consumer,2025-03-03T02:50:28+00:00,9682.44,1152.23,debit_card,whatsapp,0.8281,0.0885,20,546,medium
fe5165c7-a0df-5ce3-b543-3a08c14c4953,Customer 056030,English,Coimbatore,consumer,2024-07-14T00:27:51+00:00,8520.29,947.09,upi,whatsapp,0.7570,0.2644,11,778,low
3772fadc-fa8b-5ccb-8cd1-416525878cd6,Customer 056031,English,Lucknow,consumer,2023-03-28T17:13:42+00:00,7521.48,800.58,debit_card,email,0.9192,0.4557,42,1252,high
ce335db6-f2f1-5eb3-9512-d30ab8c2209e,Customer 056032,English,Kochi,consumer,2023-06-20T10:22:40+00:00,9986.81,885.12,emi,email,0.7467,0.5815,8,1168,medium
c1f76093-6356-5744-80d8-79f7acc3b1a9,Customer 056033,Hindi,Bengaluru,consumer,2023-01-12T06:35:05+00:00,4991.90,833.67,netbanking,email,0.9520,0.4652,31,1327,low
d9c709ed-f5c6-5a91-88b0-62fc9beb1296,Customer 056034,Malayalam,Bengaluru,consumer,2024-09-28T14:49:11+00:00,15119.87,1333.27,credit_card,email,0.8005,0.4815,88,702,low
e2e29ffa-3ab0-57fc-9a38-778fc7f2cb29,Customer 056035,Malayalam,Ahmedabad,consumer,2024-03-30T05:06:28+00:00,2582.66,665.04,debit_card,email,0.7000,0.4264,49,884,medium
974c585e-5a53-5bdd-a84e-dcd377ca46ce,Customer 056036,Marathi,Jaipur,consumer,2023-09-26T13:21:49+00:00,1997.16,378.46,credit_card,email,0.7756,0.3546,72,1070,low
9106dc61-4a97-50c8-8a40-13fa654e7566,Customer 056037,English,Ahmedabad,SMB,2023-03-29T20:02:21+00:00,57357.94,5227.33,netbanking,whatsapp,0.7269,0.3000,32,1251,high
a74014b3-2ea8-5fe4-bb2b-6b6f7240f1d6,Customer 056038,Hinglish,Delhi,high_value,2024-03-02T14:24:59+00:00,434215.26,49149.35,upi,whatsapp,0.9193,0.6374,84,912,medium
5539d378-c3e9-531d-ac0e-45b8be3b7fad,Customer 056039,Gujarati,Coimbatore,consumer,2023-08-05T03:01:57+00:00,10223.82,1039.48,wallet,email,0.7398,0.5544,59,1122,low
419b806b-674c-5805-8bfa-2d9dd5bdaa9c,Customer 056040,Malayalam,Lucknow,SMB,2023-01-29T18:19:21+00:00,64487.05,5861.91,upi,whatsapp,0.9263,0.5605,77,1310,medium
9580aca7-cfde-5b2f-b02c-f684957b1f61,Customer 056041,Hinglish,Kolkata,consumer,2025-05-30T20:37:56+00:00,3516.53,532.46,upi,sms,0.8101,0.3333,5,458,high
16be9fe5-a04c-5fea-9282-32c9126f8edc,Customer 056042,Kannada,Chandigarh,consumer,2025-05-26T17:40:30+00:00,2624.08,1393.39,emi,email,0.8661,0.4580,52,462,medium
6c6ad2aa-8118-52f1-8806-f3e923169e97,Customer 056043,Kannada,Hyderabad,SMB,2026-04-07T19:40:44+00:00,7049.81,1661.48,credit_card,sms,0.9551,0.5853,35,146,medium
b11129a7-f20f-51f0-82b0-b5c8bdd7b91c,Customer 056044,Malayalam,Jaipur,consumer,2023-04-27T18:49:56+00:00,1596.67,554.58,upi,email,0.8474,0.3925,9,1222,medium
c20ded49-ecd4-5f0a-b8c4-d9e864a58cd0,Customer 056045,Hindi,Lucknow,SMB,2025-03-25T08:17:18+00:00,23622.38,3212.91,upi,email,0.7935,0.5231,33,524,low
a6e98739-fb8a-586f-9ad0-89662de94553,Customer 056046,Kannada,Delhi,enterprise,2025-07-04T09:19:07+00:00,227250.30,21536.13,credit_card,whatsapp,0.9950,0.7174,5,423,low
2d89d2da-5b7d-5637-983f-144154d93392,Customer 056047,Bengali,Chennai,SMB,2024-09-15T05:49:47+00:00,47069.01,6470.74,upi,whatsapp,0.6999,0.3503,85,715,medium
c1c64c1a-6636-5807-af3f-044baea55956,Customer 056048,Malayalam,Surat,SMB,2023-10-24T09:32:14+00:00,11260.25,1352.19,upi,whatsapp,0.8150,0.5030,53,1042,low
03788004-8044-551d-8e82-76e15bef40ae,Customer 056049,Bengali,Bengaluru,consumer,2024-04-23T14:46:31+00:00,12661.28,2016.08,upi,email,0.7825,0.1665,28,860,medium
320b9216-b074-568f-949b-a4ca8ca1798f,Customer 056050,Tamil,Pune,consumer,2025-04-17T05:56:15+00:00,4610.88,600.61,debit_card,whatsapp,0.8584,0.3518,60,501,low
a8ab8936-e395-5201-bcd1-612eafa3909f,Customer 056051,Hindi,Delhi,consumer,2025-05-21T20:13:41+00:00,3748.37,504.60,credit_card,email,0.7996,0.4849,24,467,high
fdf335db-d45f-5181-9d5a-a78cf62431a9,Customer 056052,Gujarati,Hyderabad,consumer,2023-05-24T04:04:19+00:00,6648.87,671.59,upi,email,0.6543,0.5182,82,1195,medium
52b415fb-2937-5f74-be30-e3c292ef4b2e,Customer 056053,English,Chandigarh,SMB,2025-05-04T01:57:59+00:00,26109.93,2963.39,debit_card,whatsapp,0.8382,0.3440,1,484,medium
6eb81c0a-0a43-57df-9cff-a96399cd79b3,Customer 056054,Hinglish,Indore,SMB,2024-03-17T23:54:25+00:00,14128.72,1929.59,upi,whatsapp,0.7598,0.3204,66,897,low
64627bab-2b6a-5927-91fb-a06417b5aa2b,Customer 056055,Hindi,Jaipur,SMB,2026-04-19T11:13:43+00:00,2600.22,2060.32,debit_card,whatsapp,0.8455,0.5632,58,134,low
bec1a850-933e-5cd4-aa1c-0a85e049170a,Customer 056056,English,Hyderabad,consumer,2024-07-01T15:29:57+00:00,10637.86,1242.95,netbanking,email,0.7489,0.4707,84,791,low
dcc5f212-4c08-5c01-8df5-775f3e7ece65,Customer 056057,English,Coimbatore,SMB,2024-02-02T21:55:34+00:00,7651.84,4647.78,credit_card,sms,0.7938,0.4360,68,941,medium
21377ad0-c7a2-5ec9-9f18-c5a810e9a688,Customer 056058,Bengali,Indore,consumer,2026-03-30T18:04:14+00:00,2050.05,402.21,debit_card,whatsapp,0.7945,0.6029,89,154,medium
6ea454bf-025f-5e38-a73f-d07fee1b2e67,Customer 056059,Gujarati,Pune,SMB,2025-05-29T02:55:08+00:00,21928.75,3413.45,credit_card,whatsapp,0.9190,0.4819,44,459,low
969870bc-2ffb-52eb-940f-f73a060c0f37,Customer 056060,Hinglish,Chennai,consumer,2023-10-04T04:28:23+00:00,910.53,542.25,upi,email,0.8918,0.7549,63,1062,low
d37722c7-5ce6-503f-92bd-00a54d9c1da8,Customer 056061,Malayalam,Ahmedabad,consumer,2025-10-13T18:47:55+00:00,2671.54,1161.00,upi,whatsapp,0.7815,0.8138,61,322,low
d452cae1-19e1-5246-9e0e-93f7470f084d,Customer 056062,Kannada,Ahmedabad,consumer,2025-05-15T03:20:37+00:00,12489.43,1046.63,upi,whatsapp,0.7136,0.1626,64,473,medium
b58c8741-f57a-5736-8b8f-9194281f578f,Customer 056063,Tamil,Coimbatore,SMB,2025-07-09T04:50:20+00:00,4928.98,3806.78,credit_card,whatsapp,0.8905,0.5245,42,418,low
d597b041-af0e-5ace-84e7-eff5ef7983da,Customer 056064,Tamil,Coimbatore,SMB,2024-11-16T06:48:01+00:00,5208.33,1586.92,credit_card,whatsapp,0.7464,0.6076,76,653,medium
472155c1-6dd9-5a5b-b96e-38fc55167b1c,Customer 056065,Tamil,Delhi,consumer,2026-04-03T01:21:15+00:00,2877.76,761.61,upi,sms,0.8942,0.0939,45,150,critical
9505715e-dc54-5472-a168-e406a19591d7,Customer 056066,Tamil,Kolkata,consumer,2023-05-25T21:42:40+00:00,5663.46,759.19,upi,email,0.7156,0.6613,48,1194,low
cf05e9e9-71e5-5720-801b-b51a9832a6f8,Customer 056067,Marathi,Indore,consumer,2026-03-16T18:46:24+00:00,5412.69,579.20,emi,email,0.7687,0.4268,90,168,high
594b33ff-4d71-5697-91f9-269cdfd8f2dd,Customer 056068,Hindi,Kochi,consumer,2024-02-23T18:09:06+00:00,4389.31,569.40,upi,email,0.6200,0.6048,86,920,medium
ebcbde50-34de-598e-bc4d-2ef4ad91bcf4,Customer 056069,Marathi,Surat,enterprise,2025-02-16T23:52:41+00:00,92642.11,9764.86,upi,email,0.8515,0.4203,36,561,low
a3c76d7b-6738-596d-a0c2-2248b28145ce,Customer 056070,Bengali,Chandigarh,consumer,2025-05-24T23:14:20+00:00,2990.82,944.57,credit_card,email,0.8132,0.3909,20,464,low
11a80014-8ec7-5d7c-9ac2-b2300ded5ca4,Customer 056071,Hinglish,Ahmedabad,consumer,2025-11-12T02:35:24+00:00,3798.62,672.38,upi,whatsapp,0.8258,0.4900,46,292,low
4befcbc0-8b81-558f-847c-0ed31938f60c,Customer 056072,Marathi,Pune,consumer,2024-01-15T18:35:09+00:00,2002.26,557.65,upi,whatsapp,0.8566,0.5378,79,959,medium
f041a2f1-9ccf-5ca9-8f5e-92bec4a1fc06,Customer 056073,Gujarati,Mumbai,SMB,2025-03-17T17:11:31+00:00,24537.54,6289.17,upi,whatsapp,0.9230,0.5869,15,532,low
f6017008-6d86-57d1-9209-a5b8498a8bd9,Customer 056074,Kannada,Kolkata,consumer,2025-04-10T12:56:51+00:00,1636.14,965.66,upi,email,0.8842,0.6366,42,508,medium
15d14a27-6e73-55d3-8723-7a147638392b,Customer 056075,Telugu,Bengaluru,consumer,2026-03-16T03:30:05+00:00,5851.58,1158.17,wallet,whatsapp,0.7643,0.3380,89,168,medium
62687987-2a75-5300-bdc9-a5fe1f41b519,Customer 056076,Bengali,Pune,high_value,2025-10-09T02:25:03+00:00,25456.82,13198.07,credit_card,sms,0.7922,0.3345,80,326,critical
751b21dc-23bd-5142-b9e0-d4b4426eef31,Customer 056077,Bengali,Lucknow,SMB,2024-06-05T04:59:25+00:00,9491.28,1417.36,upi,email,0.8144,0.5042,21,817,low
9b662d4e-39bb-5df2-99d0-309f73789915,Customer 056078,Malayalam,Pune,consumer,2025-06-13T23:30:56+00:00,2720.54,593.15,netbanking,whatsapp,0.6743,0.5804,75,444,critical
179f71bd-42b9-5a5b-bd91-0cb0ca75b0e4,Customer 056079,Telugu,Indore,consumer,2023-11-01T10:50:41+00:00,13347.44,2862.05,upi,email,0.8330,0.2483,42,1034,high
13658bd5-7234-588b-862b-96ceb0160c20,Customer 056080,Hindi,Mumbai,consumer,2025-04-07T23:19:59+00:00,10383.29,1235.96,upi,email,0.9087,0.1741,13,511,low
a4cd9180-b317-5038-a615-d4531c0d50f0,Customer 056081,Telugu,Bengaluru,consumer,2023-10-08T15:07:09+00:00,19996.03,1876.28,upi,email,0.7496,0.3348,59,1058,low
a8e57377-f523-5085-8672-8894fbdb63f8,Customer 056082,Hindi,Chandigarh,SMB,2023-03-09T18:14:51+00:00,21315.00,2118.01,credit_card,whatsapp,0.8746,0.5831,76,1271,low
9df98c87-54f6-515a-a454-1dc94c9b63ab,Customer 056083,Kannada,Kolkata,enterprise,2024-01-19T05:24:25+00:00,31756.25,6339.06,upi,email,0.8071,0.6020,14,955,low
0e1eb3df-a640-5831-ad79-1a41d720e4ac,Customer 056084,Hinglish,Chennai,consumer,2023-02-16T15:51:02+00:00,3917.90,365.86,upi,sms,0.8317,0.2169,90,1292,low
06b5e6b8-b613-5782-9d92-663fe9352042,Customer 056085,Hinglish,Kolkata,consumer,2023-03-03T16:09:16+00:00,808.07,279.94,upi,whatsapp,0.6804,0.5592,39,1277,low
5b8c2fad-551e-5ef6-980d-de1c67d95d6c,Customer 056086,Malayalam,Coimbatore,consumer,2026-04-29T08:37:32+00:00,4474.85,947.00,credit_card,whatsapp,0.8360,0.2603,63,124,medium
873427de-9c6f-572b-ad27-a25d93368a5e,Customer 056087,Malayalam,Delhi,consumer,2025-09-18T02:45:00+00:00,8732.67,744.13,netbanking,whatsapp,0.7741,0.3871,51,347,low
4d1070fc-8703-5f77-b187-a17daca80779,Customer 056088,Telugu,Kolkata,consumer,2024-04-12T01:17:07+00:00,12658.32,1861.36,wallet,email,0.8057,0.4467,62,871,high
d9f25677-1aa7-55ee-a960-5ea2c853c2d2,Customer 056089,Hinglish,Delhi,consumer,2024-06-06T02:32:44+00:00,2153.62,757.69,upi,email,0.8011,0.3384,45,816,low
bbbbcc12-48f1-5c44-8014-d0a3c057ea3f,Customer 056090,Kannada,Ahmedabad,consumer,2023-10-06T11:19:19+00:00,2757.13,693.13,credit_card,whatsapp,0.7396,0.2078,58,1060,medium
d8b722ca-3fbd-5561-8042-6472ef59ff7c,Customer 056091,Tamil,Surat,consumer,2025-04-13T21:09:48+00:00,9061.47,1863.86,upi,email,0.7097,0.1906,17,505,high
47e57b3b-b94c-53b1-aaba-c81af0f512a8,Customer 056092,Marathi,Ahmedabad,consumer,2025-05-26T01:34:54+00:00,9405.59,1180.96,netbanking,email,0.7020,0.2776,85,462,low
d8921c8f-71fd-59e0-af52-be6ba8cf34c6,Customer 056093,Gujarati,Jaipur,consumer,2024-06-26T14:18:12+00:00,13311.47,1575.71,upi,whatsapp,0.8647,0.0950,13,796,medium
54e5eb88-b5b8-5cf4-9eae-b93c939808e0,Customer 056094,Kannada,Ahmedabad,high_value,2025-08-14T14:47:51+00:00,277686.45,26517.90,wallet,whatsapp,0.8316,0.6680,53,382,low
