session_id,customer_id,cart_value,items,started_at,payment_attempted,payment_method_attempted,abandoned_at,status,device
5cb03b15-221c-41ad-b5dc-17bf9dec4925,d7f8447c-c5ec-5ccb-bb03-d6e6df5ce913,823.15,6,2023-08-17T10:40:44+00:00,true,upi,2023-08-17T11:30:44+00:00,abandoned,tablet
64ae6653-8b2e-4088-92fc-a4532573f632,bed09427-79c2-5745-926f-2e4d8cca4860,2418.21,2,2024-09-17T11:22:44+00:00,true,emi,2024-09-17T11:56:44+00:00,abandoned,ios
0c8b98fd-7dea-4724-a4f5-efc63a0e3f96,0cbf32ad-3594-5a9a-9d16-fdc23289d360,1243.84,5,2023-03-31T00:14:27+00:00,false,,2023-03-31T01:43:27+00:00,abandoned,web
b7c017a2-b3a5-430f-9422-54d243fce0f6,6ed580b8-8692-558f-8f9f-c7834fdbdcd2,8413.81,4,2024-01-07T10:31:04+00:00,true,upi,,completed,ios
722372ff-dc4e-495c-8029-5c1c4e299669,e7d86cef-4218-584e-a706-588336d6fda9,854.09,1,2024-03-08T09:22:48+00:00,true,debit_card,,completed,android
374aca6b-da02-4dbc-b141-d33809641379,fd508e8c-db4b-5168-88d5-8ef04dc7a38a,814.38,2,2024-04-20T15:34:52+00:00,true,netbanking,,completed,ios
964b2e8b-0251-440b-9b5b-2959f1dce047,64b59cde-f719-52e9-8994-ecef249ec202,337.68,8,2024-12-12T04:04:11+00:00,true,upi,2024-12-12T04:29:11+00:00,abandoned,android
30bc8d62-dded-4097-b8ec-a2fbaf03e2ac,8a60d004-feb7-5bb8-9242-72f91800d140,3218.34,8,2024-12-13T18:47:29+00:00,true,upi,2024-12-13T21:30:29+00:00,abandoned,ios
120dc657-44f5-48e4-967c-c9d23841c73a,909f484c-13ee-5ed1-8760-71b3aea0a88e,4961.74,5,2024-06-05T22:00:53+00:00,true,netbanking,,completed,android
98b9c6e6-fbff-48b2-8f97-a6916165505d,d13668bf-06e0-5f0d-a3c8-03d17d598ac4,628.86,2,2024-12-17T17:23:51+00:00,true,debit_card,2024-12-17T17:30:51+00:00,abandoned,tablet
014d4861-779f-4a76-81ad-bf20c6df013d,ed1a58ce-5f03-5eed-8deb-e1e4b7db2a36,962.27,3,2023-09-07T11:15:56+00:00,true,netbanking,,completed,android
8a447bf9-dd0c-4b50-8f2a-e06425b11662,44cd11a4-2e4c-54a6-b980-a92545cc1c65,1206.27,3,2023-12-03T09:12:20+00:00,true,credit_card,,completed,web
21dea439-1048-462f-a9f5-5a1b99f7eea6,eb3c9027-9ea5-5dea-8d44-47242678d53f,2273.00,6,2023-03-21T10:29:31+00:00,false,,2023-03-21T11:30:31+00:00,abandoned,android
2574d2c7-6d0c-49cd-aaf9-f667baf080dd,928320be-941f-58bd-acdd-3d322e5b799f,4754.22,8,2024-11-10T13:15:36+00:00,false,,2024-11-10T14:46:36+00:00,abandoned,web
ebda15f8-26f2-4edf-8a26-a41d87026f28,13c5c393-b003-521d-a098-3e2c8273160f,1071.06,5,2023-10-21T20:34:17+00:00,false,,2023-10-21T23:31:17+00:00,abandoned,web
f8783037-4002-4503-9731-b684ac539f89,569876c7-2e51-5048-8951-2062ab25d9ca,10011.13,1,2024-12-23T08:02:36+00:00,true,netbanking,,completed,ios
7ff118a6-0485-45da-b0a4-33e5e826404c,92512ecd-d869-5921-838b-5cc8de611fc1,1743.14,7,2024-09-14T21:22:50+00:00,true,debit_card,,completed,web
a88fa1b9-e297-438c-8fce-b6ed4d78cf9a,0d2aa5e6-51af-59f7-a71a-87641fa6e10b,2530.60,6,2024-01-09T09:05:27+00:00,true,upi,2024-01-09T09:17:27+00:00,abandoned,android
e6a2bd23-120f-4d3d-b7e3-af3864ade6f7,fc1b0b1f-9407-5039-843f-754e3f0cfc14,5857.82,7,2024-12-30T14:46:53+00:00,false,,2024-12-30T16:11:53+00:00,abandoned,android
f4346f74-fa39-49e5-8ad4-25d9012e6ebd,80e1fcd8-9d17-57d1-b85f-94425061e09d,480.32,3,2024-11-15T04:28:23+00:00,true,upi,,completed,web
4c50fa82-a002-431a-96aa-c19691ff06f1,71c58e64-953d-5463-bb6a-22d567ce227e,187.30,4,2023-11-21T14:22:23+00:00,false,,2023-11-21T16:01:23+00:00,abandoned,ios
5405ec6f-c56d-456d-909b-580514cb85e0,af7d3313-f47b-5fb3-8916-eeb3bd4c4065,469.63,7,2024-09-28T04:50:05+00:00,true,wallet,,completed,web
e5e8f17b-4db0-44b7-935c-239dfd9de124,720d82a5-82c6-5fba-ab99-edb9e4b0dd0e,2521.85,2,2023-12-31T15:52:19+00:00,false,,2023-12-31T17:49:19+00:00,abandoned,android
36b53784-91d1-4c40-9f0f-5d048cd4f7b0,3a57edc0-6cf6-5e6f-9621-e4d3f1beb2a9,4796.91,8,2024-05-13T17:30:54+00:00,true,credit_card,,completed,android
6e9a60c0-96fa-484e-9249-f08d6741fbb7,67099481-3bf8-52df-b0b0-e255680d2d9a,9758.99,3,2023-12-17T05:57:53+00:00,false,,2023-12-17T06:13:53+00:00,abandoned,android
6e6412d5-cf05-4ac2-9240-11fcc6cf9469,2cd021ca-488d-5b7b-8a1c-d27bfd3cabc4,1766.32,5,2024-10-02T12:33:31+00:00,false,,2024-10-02T13:20:31+00:00,abandoned,android
71c92fb1-81a2-4073-a833-df3d728b766e,e9fce432-0779-55bc-8059-dc6eb5bfdf84,749.49,5,2024-03-23T00:42:13+00:00,false,,2024-03-23T01:51:13+00:00,abandoned,ios
7c44b51b-322f-4bce-88b0-6ac7c5801926,f5a9e65b-950d-54cf-b24b-9689044f384f,1849.79,8,2024-11-25T03:03:20+00:00,true,upi,,completed,ios
c23809c8-579e-4691-adcc-cd2bd24fa56e,f8662d1e-fe30-5f9b-a4a2-81652104f648,2473.59,7,2024-09-29T19:13:55+00:00,false,,2024-09-29T20:20:55+00:00,abandoned,android
692a5e4d-5b0f-40d7-9a88-d292b715b8bb,59ad8ead-5abe-5779-b217-94a4e4671c6c,921.19,6,2024-07-03T08:41:26+00:00,true,emi,,completed,tablet
ec845b47-a02e-47e4-a63b-0f73c9d2e2a7,f827527a-439f-5705-8fc2-23172810c469,3253.42,2,2024-02-11T04:03:28+00:00,true,upi,2024-02-11T06:09:28+00:00,abandoned,android
9d38b96b-f452-4da3-99c3-3d5d35f00888,fc8f2197-73a9-53ce-94eb-ddfe34be3910,1943.27,6,2024-11-06T19:22:01+00:00,true,upi,,completed,android
54e270ca-67e9-4211-8ffd-b5e76a0c3ec7,bd5b5a9e-d919-5397-b0cc-69eaa100e77e,552.16,4,2024-04-07T19:41:26+00:00,true,upi,,completed,android
bcea9102-b9ad-42f9-979b-ef0db5c1c8ba,81f0d554-5d1f-50ac-b8b2-40e9a06599e2,1813.46,8,2024-12-21T13:54:31+00:00,true,debit_card,,completed,android
732a89c4-ae9d-4744-8d39-24192bfd7cd6,b8acca35-138c-572e-870c-d0ea1a397c28,927.67,5,2023-08-08T19:50:34+00:00,true,netbanking,2023-08-08T20:59:34+00:00,abandoned,android
075b645f-279e-4b26-8d3c-2516730a4b85,0c313446-dbd2-5a6b-8ed0-0d4087e6a2a7,23884.94,4,2024-07-06T00:55:12+00:00,false,,2024-07-06T02:32:12+00:00,abandoned,android
98d35b5e-951b-4912-a96c-4e7ead743250,6edb297e-8410-551f-9b14-a71de0b39e75,37377.73,5,2023-10-23T16:52:09+00:00,true,upi,,completed,web
96377eeb-a9e2-432d-806c-c3a2d06f6f6c,5227b814-a0f8-59c3-a597-3b8fb1136a8c,2232.81,1,2023-09-09T04:27:08+00:00,true,upi,,completed,android
a604561a-b8cf-4e5c-8621-e88cbe5963a6,38316627-1f8b-50cc-8531-d43896a69451,3070.55,7,2024-05-20T01:30:54+00:00,true,netbanking,,completed,android
f1f6ac51-a5c6-4064-824f-4ef0127a330f,6441a687-7585-55c0-80cf-e1246f96b44d,969.18,5,2024-04-22T09:57:15+00:00,true,debit_card,,completed,ios
80dcabd3-f76f-4ef6-b576-5233244877d4,10283857-feda-529c-96a6-e8972fc7035e,1784.67,4,2024-11-12T22:45:48+00:00,true,credit_card,2024-11-13T00:12:48+00:00,abandoned,ios
cfe84890-c164-4878-8cd8-91601bdbbc89,837ffb34-9b47-5422-bfd1-57e62a8c6dd3,8946.29,5,2023-07-14T19:01:47+00:00,true,netbanking,,completed,web
df7829ba-f954-4a82-95f0-3befd00a223e,cb8e9063-9f39-5e1f-af20-236352a28795,1010.86,6,2023-11-04T23:17:41+00:00,false,,2023-11-05T01:40:41+00:00,abandoned,ios
f97e39ca-b637-49ab-b6ab-a6f897645a8a,179f1b59-ea6e-5727-8cb1-87deed8bf735,2235.32,7,2024-07-12T07:08:44+00:00,true,netbanking,,completed,android
a81ff524-7653-4479-83dd-350f739c46d6,0a1ed35f-ee01-5867-b146-bb2f53ac67a0,545.24,3,2024-11-04T11:24:04+00:00,true,wallet,,completed,ios
2744e5b4-aece-4baa-b375-8c6ccba3c224,a4e1777d-e994-5a0e-a629-f6f3fb849739,7509.07,8,2024-12-19T11:57:33+00:00,true,netbanking,2024-12-19T12:21:33+00:00,abandoned,web
18b3f34e-c8ea-45f8-8893-fe9fcc644490,1414ca21-9b51-5de4-be34-9165dab5e5d8,2590.49,2,2024-08-20T19:47:44+00:00,true,upi,,completed,android
372ed719-5769-4b42-9841-53406f8b96e2,4c87ae2d-7123-51f0-ac55-c25443b06133,18736.86,2,2024-08-02T03:28:56+00:00,true,wallet,,completed,web
b294ab80-133e-4a90-b3d7-580de8602aba,e603e635-6408-53af-b13c-f58194d467ca,801.95,5,2024-08-18T02:03:08+00:00,true,upi,2024-08-18T03:10:08+00:00,abandoned,android
483cf6be-0741-4d1a-92b5-6da86e628c17,f6e0e891-b890-5bb1-b8cf-cd2cb10c17c8,5536.69,7,2024-10-02T21:12:27+00:00,true,upi,,completed,ios
07ceb29d-9278-4d1b-81bd-8521d61e5b16,2fa05382-9486-567e-a911-5294e1348ef8,26155.08,7,2024-10-06T20:11:16+00:00,false,,2024-10-06T23:03:16+00:00,abandoned,tablet
5a384b77-d234-4a01-b15a-4753c7688f4d,c1183ce2-8138-5ad8-ae81-ee77f2b01fd3,3326.11,3,2024-09-25T22:23:49+00:00,true,emi,,completed,ios
5474019f-a27d-406d-b03a-2bf9c0a44163,32a0398c-7146-5d9d-b62d-6d1eb656a9e8,3214.69,4,2024-06-24T08:22:22+00:00,false,,2024-06-24T09:27:22+00:00,abandoned,ios
4157592b-8281-4d7b-8867-72a417ccb873,6276abdf-b0b2-5048-a8ce-4acbed983686,426.42,3,2024-06-12T15:42:50+00:00,true,upi,,completed,ios
5aa05e8e-e78c-4c5f-bdf1-cf87402207f0,65cf3f84-5691-52de-a156-5d065e0e61fc,1723.04,3,2023-05-04T00:26:35+00:00,true,credit_card,2023-05-04T01:55:35+00:00,abandoned,ios
14f6f749-8361-45ee-ba05-e09eb8ecd21d,b4af2efd-9de8-53e7-93a1-ec1b5b169f29,629.05,5,2024-04-20T04:53:05+00:00,false,,2024-04-20T07:46:05+00:00,abandoned,tablet
b018a52f-52f9-4631-a3db-4ec85243c5ef,16ddbacc-9806-5757-a20d-cdd5c2183dfa,3519.26,6,2024-06-04T16:56:35+00:00,false,,2024-06-04T17:32:35+00:00,abandoned,android
4835de53-6172-4756-8049-4e60258042c2,519964a1-c414-5ebe-8c9f-c7b4f770cc4b,794.19,2,2024-10-19T05:46:18+00:00,false,,2024-10-19T06:44:18+00:00,abandoned,android
4981416d-79c2-41c9-85c8-01e9f0c27d7b,5d80a295-d197-5493-b301-0d34f41e6839,945.54,3,2023-10-13T17:14:12+00:00,false,,2023-10-13T18:11:12+00:00,abandoned,web
d3f50acd-ea41-49a1-8511-d0230b7df960,2e9696d1-2ac1-58a5-a272-fb2b7b4aec4b,715.56,2,2024-09-24T07:28:10+00:00,false,,2024-09-24T09:25:10+00:00,abandoned,ios
47c6380f-18b9-419b-9b1b-a3d20a442655,f62055aa-f7cf-58de-8c2d-036442c3667d,21541.63,7,2024-12-03T10:28:57+00:00,true,credit_card,2024-12-03T11:37:57+00:00,abandoned,ios
8bbf0069-764b-420d-96f3-f6749e7b5df3,a7e1b147-e0ad-591c-8f72-660d11c8f658,458.49,5,2024-04-06T22:42:22+00:00,true,credit_card,,completed,android
87726587-51ed-41be-a3a1-dd48d66bdbac,4c58d768-115e-563f-9d1c-7e84e3758e30,3044.34,8,2024-05-17T22:52:15+00:00,true,upi,,completed,web
0259c13c-2034-4562-b7b4-8cdbd9460aa2,86aba034-cfa3-5fd3-9617-20929bb1c920,1242.76,6,2024-04-23T15:57:03+00:00,true,debit_card,,completed,web
b07fcba2-7535-4662-b7f0-16c5d11beece,91ea52ce-2ed2-5c5b-abe8-993288e3dae4,833.04,6,2023-11-02T09:41:18+00:00,true,credit_card,,completed,android
a4a3a014-33a8-438b-8978-9e4bbc429fbb,a18541c4-620c-5c30-9151-fb7cfa6040ca,24516.75,5,2024-01-06T06:07:55+00:00,false,,2024-01-06T07:50:55+00:00,abandoned,web
c91ee928-ded4-4f10-b472-0a94ef44ee3e,14d31a4e-c191-52d0-b10d-dbb047057178,1465.91,3,2024-10-30T08:26:35+00:00,false,,2024-10-30T09:02:35+00:00,abandoned,ios
80216662-041b-4a04-86d2-88b8a4734c4f,2f20c5e3-cbcd-5fa6-9d3b-57a7b969c889,6205.83,2,2024-06-17T01:42:36+00:00,true,upi,,completed,android
41eae337-ab33-463c-a7a7-f1a20de44c2a,cd036840-c4db-5076-8d8e-044ada87a519,1128.90,7,2024-12-15T21:05:51+00:00,true,credit_card,2024-12-16T00:05:51+00:00,abandoned,android
e67fd908-6085-48af-8ad3-90557b243dea,3000ef64-fd35-5220-8715-b55112b27f0c,5047.52,1,2024-08-14T18:44:49+00:00,true,debit_card,,completed,ios
4c09792e-9a40-4a45-a663-f0e3eb9aba47,81cd1a6d-5657-532a-b7eb-0ede68fbb1d6,482.93,6,2024-10-15T08:07:49+00:00,true,upi,2024-10-15T10:56:49+00:00,abandoned,web
e911b5af-53d3-4e3f-bd1e-786a2fc8b7d5,cd5c4819-16f0-5764-a14a-26b6ebb731c3,42899.67,2,2024-06-04T22:29:10+00:00,true,upi,2024-06-04T23:33:10+00:00,abandoned,android
e26cc00d-1c8f-49b7-a8ff-07d4f9a9ec13,6c124087-abf2-582e-8158-658073f9b615,4680.22,8,2024-08-15T11:15:50+00:00,false,,2024-08-15T14:13:50+00:00,abandoned,android
f341bd01-2ca2-4263-b601-b04223d392a2,b0503b8f-df69-5034-b815-e9d012e9461a,507.67,6,2024-09-13T23:48:43+00:00,false,,2024-09-14T01:36:43+00:00,abandoned,web
5d44df64-87ff-4e5f-a65d-282317178a8f,e04efb5a-6d85-5723-928f-a9451f127516,2343.36,7,2024-03-16T10:14:31+00:00,false,,2024-03-16T11:17:31+00:00,abandoned,android
b0e66377-f2d4-4907-9aba-1eb1e717695f,c66aeda7-63c1-5228-a257-ce0492d1f639,7958.70,6,2024-08-03T00:09:05+00:00,true,upi,,completed,ios
829e63eb-27f4-4383-9cd0-f5e14031915e,a2f339f8-011a-59a3-bbe7-ce720cc29c33,514.58,5,2024-06-12T15:32:27+00:00,true,upi,2024-06-12T15:51:27+00:00,abandoned,ios
7befeb7c-8642-4eb0-a304-f48b51beb5ca,97ae5e24-176b-511b-8cc1-6099d7c41567,450.57,4,2024-08-08T04:04:41+00:00,true,credit_card,,completed,android
0ad29678-a6a6-4061-8170-cca2c6fc6f19,2f2063b7-5394-581e-ad32-cc12d4233eec,5278.73,2,2024-09-08T07:19:16+00:00,false,,2024-09-08T09:20:16+00:00,abandoned,ios
d0d65c18-a560-4b87-985d-3003c3132d02,21189527-b410-5356-8585-cd2100d263c1,1495.23,1,2024-08-21T10:18:22+00:00,true,upi,,completed,tablet
4191d217-10c2-43d4-b70b-8130f146f902,c44c8ceb-aa0a-59fc-9d7e-53e589c70367,1254.63,4,2024-03-24T03:01:36+00:00,true,upi,,completed,ios
ebffd64d-27e7-4029-94b0-cef1c0035f57,58e43fc1-0151-5968-b120-9ea8a854a697,1625.34,8,2024-12-22T20:53:10+00:00,true,debit_card,,completed,ios
fbdc41c3-323d-490a-a62c-e18a38d2343b,95fd580f-0504-50b9-bd11-09528e65f0c5,1447.25,5,2024-06-15T20:38:27+00:00,true,upi,2024-06-15T23:12:27+00:00,abandoned,android
e61cf8de-7ff2-4483-b3ef-ecd963ad6502,45e0d0b1-5757-5caa-b71d-819d37a12899,1934.20,4,2024-08-25T06:32:19+00:00,false,,2024-08-25T08:47:19+00:00,abandoned,android
76e0f086-8974-43fe-9c8d-dc57bd91e8e5,1cf7ef9e-5019-5f1b-8ef5-539c11df52ee,48491.75,4,2024-07-02T16:27:49+00:00,true,emi,,completed,web
840c67f6-a9e9-44ac-b0fb-6beff2b3b821,614f1e0b-9298-52f7-8a93-3d9cb2185676,1261.74,2,2024-05-27T00:02:43+00:00,true,upi,,completed,ios
256ec3b4-9b60-4f18-8993-422ac3514704,fc77f017-2f86-5990-bf03-cfe24aa949b1,9784.57,1,2024-06-20T10:35:36+00:00,true,credit_card,,completed,ios
5c63e52d-ea57-457b-a6ee-d0461101b6d6,fbd5b845-8147-588b-8832-3cdbc8fd163f,415.40,6,2024-10-19T15:21:18+00:00,true,upi,2024-10-19T16:12:18+00:00,abandoned,web
1b71f581-e9d4-4ced-badb-551e725070a5,b4c334c9-d56a-5367-a532-906bb59a1349,1332.21,1,2024-09-23T02:41:15+00:00,true,debit_card,2024-09-23T05:13:15+00:00,abandoned,android
4c36cf54-e00e-41fc-a31d-41d6f824fb91,4b01c2a9-a011-5fd3-9757-8537b3dc7055,3814.33,1,2023-11-21T11:21:17+00:00,true,netbanking,,completed,ios
3d2ef450-fa76-4562-9246-b602d3dc043f,9baa47ee-1831-5860-88f9-97e85583cd9c,2778.11,5,2024-07-05T03:39:08+00:00,false,,2024-07-05T06:08:08+00:00,abandoned,web
d9052425-2d5e-4091-bb53-adf37e7ea32e,f0bb64ab-6db4-5c30-a7f1-6742c8aa4d53,57534.32,7,2024-10-25T19:32:32+00:00,true,credit_card,,completed,android
988100b3-c85e-4db2-9322-1a1e866d8be4,d9f5c1d4-db40-5902-9367-4ae85faad7ee,1853.35,2,2024-12-05T14:20:15+00:00,false,,2024-12-05T16:30:15+00:00,abandoned,ios
47e87c1f-a941-4c9a-976e-7b20ce29061d,9c4dcb71-85b6-5dd1-809c-2f3ef68175c4,4364.97,6,2023-12-18T07:21:44+00:00,false,,2023-12-18T07:35:44+00:00,abandoned,android
1163e944-27e9-4e7a-84cc-9d03e3fe83e6,89b3cfdb-e07c-5f39-8d31-88c405db10fb,2956.06,5,2024-09-08T18:37:00+00:00,true,debit_card,,completed,web
883e55da-f51f-46dc-ae4c-51910cf3dd96,cfbafe44-5dae-58da-9ac6-cbec288043d4,352.98,4,2024-10-25T15:19:11+00:00,true,netbanking,2024-10-25T17:54:11+00:00,abandoned,android
882cfc97-f64d-43a3-818d-2b8a8971b5b2,d67ca9d7-9917-532b-9d3e-754a71f81f00,1157.86,4,2024-02-12T22:43:57+00:00,false,,2024-02-13T00:32:57+00:00,abandoned,ios
75871900-2762-4b17-ba78-790e59e5ff1b,161104a1-2b57-5ba9-92fa-140f4a3cce74,5608.60,2,2024-10-30T11:07:49+00:00,false,,2024-10-30T11:09:49+00:00,abandoned,web
441c427c-d42e-4a3e-805b-93d45b0d8462,c21e8284-d42c-5f53-a0ad-105d33b6e758,24707.41,8,2023-08-22T13:14:35+00:00,true,upi,2023-08-22T15:45:35+00:00,abandoned,ios
abe0776a-7fdf-4bd3-b72f-58ffa0c097c9,dc37a988-d1fa-5039-b90e-0a40aab0b262,5247.85,3,2024-11-16T13:43:06+00:00,true,debit_card,,completed,tablet
74fa8978-5e7e-4938-8567-67208811b345,8b950606-3079-5d16-872d-80d6429a0b61,594.00,4,2024-07-15T11:42:31+00:00,true,credit_card,,completed,ios
91c5bc87-ba7c-4e70-9103-f6c28cafdacb,cb36712c-766b-5d2a-8f32-f774c4363bbe,4039.42,2,2024-12-07T08:40:36+00:00,true,upi,,completed,android
e4ad53c9-bd04-4695-9928-003641b64943,1a1d3965-44ef-54c0-9fba-da4efb96d264,13420.82,4,2024-02-11T12:03:02+00:00,true,netbanking,,completed,web
1ab7ae11-b4d2-4679-b4e6-c52eea33c517,212f4b1f-14a8-5815-919c-42a3cf96d9f0,1505.33,3,2024-05-10T09:04:43+00:00,false,,2024-05-10T09:51:43+00:00,abandoned,android
19bd2c1a-32da-45aa-8561-ee6bac61882c,b79b55f5-501b-5443-9306-6d2c36db4871,1228.24,5,2024-01-25T03:34:13+00:00,false,,2024-01-25T04:58:13+00:00,abandoned,android
9b79cc18-7825-4fa9-aaf6-e24761dbc0e3,d1e4d6d9-99f5-5679-ba24-71bcee3e2fb1,1038.25,8,2023-09-03T19:01:59+00:00,false,,2023-09-03T19:41:59+00:00,abandoned,web
e52ea91b-9ab7-409c-8e6b-285d5ea69547,1d25e63f-42f8-52db-acae-0ca6f535fdba,2755.89,7,2023-12-29T07:32:41+00:00,true,credit_card,2023-12-29T10:21:41+00:00,abandoned,web
01be5490-08fe-4b60-9cbb-208e74b45529,df48184f-2bec-5e51-b5e5-5562bc986e35,1180.84,6,2024-07-19T07:03:05+00:00,true,debit_card,,completed,android
7c06819e-f483-46a9-acd9-282b35657636,a9fac64b-9125-58c1-9674-19fb731c3e2a,5478.46,1,2024-01-31T00:07:35+00:00,false,,2024-01-31T01:29:35+00:00,abandoned,web
94ca12f3-6673-4d55-839c-6e1785083b1e,4cf1c957-f016-56cf-b88c-b6a3a7662e21,4445.89,6,2023-08-24T02:05:20+00:00,false,,2023-08-24T03:58:20+00:00,abandoned,tablet
be6f0695-073d-4ceb-9ce1-22724e241c06,31b3b1f0-d450-57f1-a575-ee5621e954d6,3783.63,6,2024-08-29T16:58:02+00:00,true,upi,,completed,android
d793d48e-c8ae-4313-b7e8-a47943294f09,9e949aa3-f1e8-5542-b93d-b7d12e704083,4852.89,2,2024-07-29T23:50:07+00:00,false,,2024-07-30T01:16:07+00:00,abandoned,android
cd2ada87-2753-43b6-9304-1acea1d5c01c,53788e46-6242-5b8e-b527-282446a93f96,1975.04,8,2024-08-13T01:28:59+00:00,false,,2024-08-13T03:04:59+00:00,abandoned,android
24f87777-799c-4f8c-b2f8-db2d668c1382,f69cf7e9-ceaa-5025-a8cd-8a2568285e2f,2714.84,2,2024-11-12T05:24:36+00:00,false,,2024-11-12T07:12:36+00:00,abandoned,ios
3c4550c6-6c39-429b-8da2-8dcd279541f9,3c4d1601-b9ab-5b37-a6a9-375edb233f0e,2786.60,7,2023-12-02T18:03:50+00:00,true,emi,,completed,web
f0acb9ff-f8f6-44d9-889b-e029ee4a86e7,5af3692e-af53-5b73-b54e-b88158bb1df2,25677.77,4,2024-05-04T12:56:49+00:00,false,,2024-05-04T14:39:49+00:00,abandoned,android
53bd33db-b4d7-4da9-89eb-e862f54a2bb4,407eba24-c10e-541b-884f-8418b8b27471,12180.60,1,2024-07-14T16:18:54+00:00,true,credit_card,,completed,tablet
954e857b-fb5b-4dce-919c-4a735fc3b5b3,5fa6f139-c498-53eb-afc4-4094a7cc3538,3268.03,5,2023-11-03T08:13:34+00:00,true,upi,,completed,ios
282b9d0d-2897-4575-9e32-9854b42d1dc3,7ff23698-4cfb-523a-8386-723d9d591843,1017.53,6,2024-08-03T12:07:44+00:00,false,,2024-08-03T13:38:44+00:00,abandoned,web
c30ba0bd-9b8f-44f6-b671-975fb7f76673,031af3a2-ef29-57de-a828-115491f9fd6d,1441.15,2,2024-06-19T05:51:46+00:00,false,,2024-06-19T07:44:46+00:00,abandoned,android
0ad15645-7eef-4b0a-8e37-67ad7edb7ae4,554d164d-6e1e-56c5-9fbe-ce53ec4be790,3314.23,8,2024-10-09T09:31:57+00:00,false,,2024-10-09T10:46:57+00:00,abandoned,android
3f6098f9-eeff-48b9-b903-b723fdaac02b,677a9f60-36e1-5fbd-ab8a-8cc42eb21362,3175.20,5,2024-09-05T23:21:04+00:00,true,upi,,completed,android
f08a69f7-117f-4ae9-86d4-19994e97110e,26e3041e-9a3e-5a50-8e5b-11124998f160,839.17,4,2024-02-05T00:36:44+00:00,true,netbanking,,completed,android
a1de183b-05ef-47ce-8c15-df8f1d58107d,e33bfa78-4d7f-5f9f-98e4-1dc5cf4eccbd,229.30,4,2024-07-21T00:44:32+00:00,false,,2024-07-21T03:16:32+00:00,abandoned,tablet
cea498a6-8fd2-46d4-a099-bffe30759457,05a8a4ca-47cd-5251-a871-8941f6035efd,4546.95,6,2023-12-31T11:05:11+00:00,false,,2023-12-31T12:50:11+00:00,abandoned,android
c0ad16d5-5e9d-471a-936a-35c001360428,8b38e31f-7c4a-50b8-b55f-9fc06471fdc3,1951.94,6,2024-10-15T13:21:05+00:00,true,netbanking,2024-10-15T15:52:05+00:00,abandoned,web
25060e3c-38eb-4014-a1da-f550be74c560,5f1f6444-da17-5623-9374-97e584035ee5,1392.36,4,2023-08-26T08:16:58+00:00,false,,2023-08-26T09:15:58+00:00,abandoned,android
898daedd-2fb3-4b65-957e-ac01dbf95635,446e70ac-da45-53e0-8f4b-89cea5f9d648,694.55,7,2024-01-14T04:33:19+00:00,false,,2024-01-14T07:10:19+00:00,abandoned,web
df119196-5f35-494c-8ce9-1957a278a319,92f13532-8c57-508b-9a1e-c41744585e49,2922.46,4,2024-06-20T01:15:34+00:00,true,upi,,completed,android
63aa881c-86a5-41f6-8a8f-bbec6644eabc,95897941-2644-5aa8-8899-3d93e5f3a4bd,2375.27,1,2024-12-02T23:18:38+00:00,false,,2024-12-03T00:28:38+00:00,abandoned,android
eb647482-f4f6-4179-b739-0d1eb5b3cc33,a9aa589f-f50e-5ec4-a25c-ddd44fb9b17e,6009.76,1,2024-08-22T06:11:40+00:00,true,upi,,completed,web
c87d7204-aca7-481a-9f43-91dade185a63,63bd1df3-718b-597f-807d-dc1b7980f5b2,14417.25,6,2024-10-18T16:31:31+00:00,true,upi,,completed,web
e299350a-7263-440a-a1dc-15ad7c8b8e1a,7ecfb4dc-5e06-520f-9c98-e918ed0065c1,1104.70,5,2024-08-03T10:14:12+00:00,false,,2024-08-03T11:41:12+00:00,abandoned,ios
2c4a3537-017d-40fe-9963-59e7b290a909,17d626b9-09bd-56dd-94d4-6c746112a3c7,9073.51,4,2024-04-04T08:46:15+00:00,true,upi,,completed,android
0b91779a-6924-4980-8ca5-fa6da8870bc4,eb93665e-c0fe-59b4-abd2-0f6fd3a26c31,1552.77,6,2024-04-05T04:08:18+00:00,false,,2024-04-05T05:06:18+00:00,abandoned,android
c7feabf7-f836-413c-aa6e-4b8349628cff,18bd8ea9-a34f-5443-9fe5-1d6dba184d53,289.53,8,2024-06-23T00:08:19+00:00,true,upi,2024-06-23T01:44:19+00:00,abandoned,ios
829564e5-452d-4937-90d8-f319f48be240,f3be922a-8768-5f39-8350-af0eac466f18,2155.16,5,2024-03-22T14:28:37+00:00,true,debit_card,2024-03-22T16:35:37+00:00,abandoned,ios
f0a4cc02-f070-45f6-a024-3c637b6ee434,aca784d6-dd3f-57c3-b248-64b9a47824fc,3009.04,8,2024-05-23T15:23:51+00:00,true,upi,,completed,ios
65f795dd-5aaa-4370-b3c1-9aa8d6e1748f,96823110-01a7-5d17-818c-edb3c0c92d1e,2141.95,4,2024-12-28T06:41:03+00:00,false,,2024-12-28T07:10:03+00:00,abandoned,ios
4f17daf6-647b-4632-aee8-bd0da02a8b5d,152973dd-e346-516d-be2c-34636fcb210c,2002.42,4,2023-10-28T23:45:08+00:00,true,debit_card,,completed,web
