subscription_id,customer_id,plan,amount,billing_cycle,status,failed_attempts,next_billing_date,created_at
d244b2f4-fdee-499b-9b25-ce84e4a7eb49,ba3087d8-0092-5620-9bae-aa44d6d0dbde,growth,2429.99,monthly,cancelled,0,2024-12-26T23:38:50+00:00,2024-11-26T23:38:50+00:00
8d61aaf1-2a98-4ed5-adc7-b9a5af618215,98692b17-8c63-55ea-aec1-a99eacaf3031,starter,612.95,quarterly,active,0,2024-12-13T18:40:30+00:00,2024-11-29T18:40:30+00:00
3faf2e54-aed6-4340-b5c3-6046237aafbb,bc23149c-f226-5c00-9f59-34ca72942cb1,growth,642.91,monthly,active,0,2025-01-12T18:38:22+00:00,2024-12-13T18:38:22+00:00
9ba60c3b-3716-4b73-8d36-fd2d627457f3,e166feab-19c2-5ee3-a912-93b7948d4648,starter,1657.78,monthly,active,0,2024-06-17T16:01:40+00:00,2024-06-10T16:01:40+00:00
33ae2760-352a-474f-88fd-30f4387e1c67,4a71e80e-740b-5ee7-b9a3-a63967b348e4,starter,10478.74,monthly,active,0,2024-01-26T23:15:56+00:00,2023-12-27T23:15:56+00:00
6248d7c5-4677-4695-ac70-3a788d5ae0f3,dbcdf9c1-8e6b-5fb8-92ca-bd0ec4b285d4,scale,2089.92,annual,active,0,2024-10-31T17:19:52+00:00,2024-10-17T17:19:52+00:00
ca6d874a-d6df-4b35-b9d4-bf74ffb44616,8c6a43ad-c067-5f80-aed4-60d902862ccf,growth,1349.58,quarterly,active,0,2024-11-29T17:14:02+00:00,2024-11-22T17:14:02+00:00
7c475906-e530-4a8a-9acd-27147becd568,a7f1b7a8-ef95-5b86-a424-27b2d4d94cca,enterprise,11994.66,monthly,active,0,2024-07-16T18:16:44+00:00,2024-06-16T18:16:44+00:00
ea8d3f30-d567-4ac9-8153-5a3461f9c3bf,eeb54046-6e63-5108-919f-854e364e2322,growth,1726.35,annual,active,0,2023-12-20T02:54:50+00:00,2023-11-20T02:54:50+00:00
cef1a7f5-52d4-488e-a300-8511a2a335ac,b7e419ed-0242-5801-bc89-1457a8307f94,scale,7279.36,monthly,past_due,1,2024-05-02T12:01:05+00:00,2024-04-02T12:01:05+00:00
605e55d8-abee-4166-82f1-1dd1390c1abd,09abe3ce-ce5f-53d8-b198-675b52df101b,growth,611.74,monthly,active,0,2024-12-21T04:10:58+00:00,2024-12-14T04:10:58+00:00
2258545d-f502-48b0-bc4d-f9192ba70a47,ddb79915-0651-5a12-9322-623431d6ea6f,growth,4450.63,annual,active,1,2024-12-11T05:35:24+00:00,2024-11-11T05:35:24+00:00
e23d817a-36d6-4fff-9e69-ac5a6e7c54cf,f3e20c5d-6f18-559c-8331-85a6e12d4de2,scale,5085.49,monthly,active,0,2024-06-19T12:34:19+00:00,2024-06-05T12:34:19+00:00
c477785b-ee9f-456d-a6c4-7509341b9060,85e00181-0c10-50e5-8fc4-d46466216346,starter,1840.47,monthly,cancelled,1,2023-10-18T15:39:14+00:00,2023-10-04T15:39:14+00:00
e46bc18e-5f5c-47c5-8066-3ad6e40a53de,638c48d3-2b2a-5a86-a47d-f55134870647,starter,1884.03,quarterly,active,0,2023-08-20T03:28:05+00:00,2023-07-21T03:28:05+00:00
81ea8169-e843-4ed6-bc78-8e64dca38e16,64f548d3-95b5-549b-8a03-970bdcd3eeff,starter,3050.07,monthly,past_due,0,2024-11-10T13:33:27+00:00,2024-11-03T13:33:27+00:00
57683cb9-5c3b-4f35-8344-734cf3f056bf,5d413ebf-2e9f-51d7-8c04-a4034824e39a,starter,1740.01,annual,active,0,2024-01-18T19:53:36+00:00,2023-12-19T19:53:36+00:00
954b96c1-84a0-43c0-9360-31dd6628d968,052569e1-16f7-58ae-97c9-f95785d5c0ba,starter,2320.14,monthly,active,0,2024-11-16T18:04:52+00:00,2024-11-02T18:04:52+00:00
06b4b5d5-e838-40cb-863c-9c879660c4c0,a9961f30-b144-56b4-91e6-e1d159a7f348,starter,11411.98,monthly,paused,0,2024-05-27T22:54:15+00:00,2024-05-20T22:54:15+00:00
ba0970ab-d8d3-446e-9420-3dc6aee52b72,e81260b9-69f5-5771-ae9c-272ba7e6dfe9,growth,2036.12,monthly,paused,0,2024-11-14T01:27:01+00:00,2024-10-31T01:27:01+00:00
7dc9e6b9-4ff0-4abe-ae6e-cb34a78d4631,1bb483a6-0b7c-5b08-84b2-0347bf5b64cb,starter,1751.11,monthly,active,0,2023-03-21T12:30:07+00:00,2023-03-14T12:30:07+00:00
cb1f0087-d68e-495e-9960-f52a37570205,804d2576-0f17-5e37-87df-25585c0907ce,starter,12252.64,monthly,active,0,2024-04-13T01:44:33+00:00,2024-03-30T01:44:33+00:00
f7aaf580-f6f3-4c81-bd9c-d8994eb4849a,5e132214-0909-5e78-89cf-484d8ec03d75,growth,8185.46,monthly,active,0,2024-12-11T15:52:08+00:00,2024-11-11T15:52:08+00:00
1473e9f9-95fa-4942-b5fb-ae561352a46e,e88b4a1c-d9e4-5f2e-a9b6-339112488977,growth,959.55,monthly,cancelled,0,2023-08-04T20:39:43+00:00,2023-07-28T20:39:43+00:00
c391f260-2f3a-44cd-8657-e0bc9821b074,f93bd85b-af2c-505c-8f66-b9b87bef86cb,growth,1215.48,quarterly,active,0,2024-04-25T12:06:08+00:00,2024-03-26T12:06:08+00:00
e80e3468-3e4e-4b33-884c-0ecd388b20cd,d058beb7-9a9e-5087-a26e-911b495cfd1c,starter,1746.29,monthly,active,0,2024-08-24T06:03:49+00:00,2024-07-25T06:03:49+00:00
7e2a5f78-4854-4652-91f5-6bb881364e29,a901767a-cf39-5e1b-8de0-9f67e481db2e,starter,5794.83,monthly,active,0,2024-03-16T08:42:07+00:00,2024-03-02T08:42:07+00:00
397d8777-691c-410e-b0dd-59350b968a01,c9e20a19-5007-5ab3-af3b-c524fe79b435,starter,2859.27,monthly,active,0,2024-10-10T06:10:16+00:00,2024-09-10T06:10:16+00:00
b6efd7e2-0fcc-4960-bba8-71ba40d233d6,23797eec-b997-5ad7-a36c-ab0ab8116330,scale,3745.51,monthly,active,0,2024-05-23T23:25:16+00:00,2024-05-16T23:25:16+00:00
0c7cb878-72c8-49f7-8413-114602415eab,2534649a-dfe3-5398-8bb9-cbc707f44546,enterprise,756.88,monthly,active,0,2024-03-17T02:21:51+00:00,2024-03-10T02:21:51+00:00
f2fc33ce-0aac-43b8-98c7-62c5945e551a,355715ab-68d7-5c48-8d47-f5ca61daf70f,growth,7999.04,monthly,active,2,2024-09-29T08:28:22+00:00,2024-08-30T08:28:22+00:00
63083d3e-2fcb-41cf-b21f-9d56f96f67a4,8747f86c-54b7-5052-90cd-a61d961d2302,growth,935.95,monthly,active,0,2024-05-19T06:39:06+00:00,2024-04-19T06:39:06+00:00
6a74cecc-b694-42ef-b2a0-6104f4e0cfcf,2c5ab4e9-d219-50b8-a366-585c639c5d15,growth,10962.72,quarterly,active,0,2024-08-23T23:32:27+00:00,2024-07-24T23:32:27+00:00
c0fe015c-3c5e-4b00-bb76-995f62f7536a,18ba999e-a876-5a77-b2ee-a02d5f89e04e,starter,1573.85,monthly,cancelled,1,2024-10-15T02:44:35+00:00,2024-10-08T02:44:35+00:00
8003bfc3-4ad3-46c8-a6eb-b4b49b85518f,59422a24-80a8-5ce6-8438-f7833751ed17,growth,4624.56,quarterly,paused,0,2024-11-17T16:06:38+00:00,2024-11-10T16:06:38+00:00
014a7f43-d4cb-419f-bd66-95c8f5dd361d,a7f42da3-c628-5632-b6f8-add7c4897c3f,starter,3469.94,monthly,active,2,2024-04-01T06:03:22+00:00,2024-03-25T06:03:22+00:00
c6d5d930-560b-44b6-8ef8-01f2d048fcb4,a601de3e-5465-5f4c-be84-d32a69b63262,starter,2701.86,quarterly,active,1,2024-11-09T07:42:01+00:00,2024-11-02T07:42:01+00:00
c66acb56-bb09-4ffd-8622-5bedb97303d4,32a3f3da-98ce-5da8-868d-e757544bf98e,scale,451.22,monthly,active,1,2024-11-23T22:30:12+00:00,2024-11-09T22:30:12+00:00
7c89dd1d-cb21-4140-836e-6f80d84fd1d9,6da22ad9-214f-5e47-8f83-24b461915728,enterprise,1940.86,monthly,active,0,2024-10-08T03:45:49+00:00,2024-09-08T03:45:49+00:00
5bb63485-d693-4cef-a333-d0c4492cc0af,a7244d9d-cac9-514f-87c8-04eada43a871,growth,582.23,monthly,active,0,2023-09-05T21:59:19+00:00,2023-08-06T21:59:19+00:00
7803acbc-3410-455e-99b5-0aee2da2a2b1,a030da50-10bb-569e-a4b5-0278678409b2,starter,2102.91,monthly,active,0,2024-06-01T09:49:38+00:00,2024-05-18T09:49:38+00:00
99b65853-af7e-4183-91da-e5b85e331958,a40319f9-db90-549a-aa24-3e044ac95712,scale,1933.81,monthly,active,0,2024-09-26T22:19:37+00:00,2024-09-19T22:19:37+00:00
94d18f87-fd73-422d-bbca-b5b2b220fbe7,fb6d7ef8-d601-5947-8482-f2f6b97649f5,starter,3691.22,monthly,active,0,2024-03-21T03:22:31+00:00,2024-02-20T03:22:31+00:00
c60a5a92-3ba4-44c1-84fa-237e72741c04,3620acd7-567e-5d23-86c7-ac1d43b4233b,scale,3484.13,monthly,past_due,0,2023-10-04T15:40:23+00:00,2023-09-04T15:40:23+00:00
7d13a437-52de-4ab8-9884-68236d76dad2,a7aafcd6-3c2e-50ed-949d-d3ea75d1fd27,starter,2267.09,monthly,cancelled,0,2024-07-29T03:20:44+00:00,2024-07-15T03:20:44+00:00
3ea92059-c5cf-4ecb-af70-05ded54c611b,4d7b9b3b-65e1-5ea4-93bd-d596fa6c9d86,growth,3375.67,monthly,active,0,2024-05-06T04:45:34+00:00,2024-04-29T04:45:34+00:00
c5f6fb54-b85e-4171-9168-c4956c51c3fa,cc2e7ae4-ccb8-57da-952f-f15c06e7e8fc,starter,92799.16,monthly,active,0,2023-10-14T09:56:00+00:00,2023-09-14T09:56:00+00:00
87d35156-5168-4161-9da2-90f8e46deb46,51384ed3-ba57-5a51-b3ea-bed6f1a2c78e,starter,555.34,quarterly,active,0,2023-03-14T13:37:52+00:00,2023-02-28T13:37:52+00:00
da1ed17c-299f-4c8a-8cb8-4e52f35cf6c7,fe110b0b-33ce-5cf7-82c2-5b72c1013397,starter,3644.31,monthly,past_due,0,2024-05-22T05:16:53+00:00,2024-05-08T05:16:53+00:00
251691f5-ed9c-4f3b-bf24-682450c51b2f,4a65a7db-ebbc-5fc5-901b-d402422ddeef,scale,2595.63,quarterly,cancelled,0,2024-11-13T13:40:17+00:00,2024-11-06T13:40:17+00:00
f151b0cb-c113-4f8a-a515-7c39d3aa5f1d,279d728b-1fb4-5a51-80ce-cf45da4fcd65,scale,33376.51,monthly,active,1,2024-11-22T16:59:28+00:00,2024-11-08T16:59:28+00:00
4da023ef-92f6-4ba9-99d7-1dac55b31417,1ec78919-a836-5447-907d-93c00995665e,growth,15964.16,quarterly,active,0,2024-04-09T08:35:27+00:00,2024-03-26T08:35:27+00:00
7a137ef0-2d5a-4d31-83c7-7616e7eb3528,f54021b8-a333-545c-a214-19dc6ebff13f,starter,2078.13,monthly,active,1,2024-12-21T15:27:10+00:00,2024-12-07T15:27:10+00:00
adb5d669-ea60-49d7-8c95-a3e5aee37204,5305a15b-6762-5673-9414-013cccd3f180,scale,1859.26,monthly,active,0,2024-07-03T23:48:33+00:00,2024-06-26T23:48:33+00:00
2b9fd649-b793-4694-b9b6-72c23ab87883,0c3c0f06-b115-5ded-8fb3-965f0e673047,growth,2028.29,quarterly,cancelled,0,2024-10-14T05:57:08+00:00,2024-09-30T05:57:08+00:00
7945ed3b-54aa-44d9-9e87-666b4a84b3a8,7658eee7-a32a-5cbe-9105-a744f5d018ae,growth,1332.59,monthly,active,1,2024-12-09T20:31:52+00:00,2024-12-02T20:31:52+00:00
abf1e8f0-e59d-4979-bb51-dad8f71b73b0,85b9ba1b-9994-582d-9c42-0e6089b7d0a5,starter,7014.96,monthly,active,0,2024-06-23T07:48:02+00:00,2024-05-24T07:48:02+00:00
8ebc72fa-d5ee-452a-9d4c-810c3478e0a6,2650a0af-4c92-552b-adea-fe46b214a572,growth,6072.19,monthly,active,1,2024-12-18T01:54:05+00:00,2024-11-18T01:54:05+00:00
5cf99d0f-8778-4c58-b7dd-77967ba6549b,0fc27ee4-bdfd-5a11-85ad-c0b000e85364,starter,1557.91,quarterly,active,1,2024-05-20T12:23:44+00:00,2024-05-13T12:23:44+00:00
6a44a86a-bd4b-4882-a559-1f1fa469da4a,757f6a83-9c9d-52b4-adf7-59c07ad142e5,growth,3274.63,monthly,cancelled,0,2024-04-29T15:15:57+00:00,2024-03-30T15:15:57+00:00
09a034e6-28aa-4c9e-8e03-86a93a55aa45,8482ed36-62f7-5608-8b7a-5ee5673a4927,starter,5193.49,monthly,active,0,2023-12-28T20:38:38+00:00,2023-12-14T20:38:38+00:00
b40737ec-8233-4b38-b393-ff0ac5024fb3,f7a7a74b-44ea-53fd-8b1e-c97d7087a05c,starter,25178.25,quarterly,active,1,2025-01-08T03:33:02+00:00,2024-12-09T03:33:02+00:00
6d2238a5-ed75-40c6-bb38-e2f66d41a2f4,8dcef3b0-fc59-5a15-bcdc-124243cf4b72,starter,493.40,quarterly,active,0,2024-10-29T23:00:02+00:00,2024-10-15T23:00:02+00:00
a4a75b37-600c-479b-b057-392f1994214b,317f8843-4fa7-5915-b0c0-09ff51661e85,starter,3653.87,monthly,cancelled,1,2024-09-15T23:33:14+00:00,2024-09-01T23:33:14+00:00
4ac866b0-682a-4805-94f6-24e346d6d8b3,3dabd16f-e12e-597e-986d-0c8036ef9562,scale,12854.03,monthly,paused,0,2024-07-23T17:31:46+00:00,2024-06-23T17:31:46+00:00
fba7a731-4b2d-4001-9c1b-497972ac8714,28a9e52b-d740-5a71-98c1-c226a01dbe05,scale,6444.12,monthly,past_due,0,2023-12-30T17:34:28+00:00,2023-12-16T17:34:28+00:00
64cd5edd-c972-482f-8349-3cb9f9253eb6,0cce87e0-0451-5b73-8ca4-a35ebfa58657,growth,3900.02,monthly,active,0,2023-11-17T17:57:14+00:00,2023-10-18T17:57:14+00:00
db78d437-c78f-4061-9962-9728bcfdd641,ac25d3c8-ac7f-5770-9395-af53d92a5784,growth,946.50,monthly,active,0,2024-09-14T05:43:15+00:00,2024-08-31T05:43:15+00:00
46def213-92ef-4347-9a08-03ee83272881,69e84278-b4e8-5538-9989-717d30bdaef0,starter,6363.70,annual,active,0,2024-07-28T04:55:53+00:00,2024-07-14T04:55:53+00:00
b58e022c-c8db-4a24-880c-8486a7cfe19f,d884c074-9470-5f29-9069-4ac4f5ebe3dc,starter,2363.76,quarterly,active,0,2024-07-26T23:19:51+00:00,2024-07-12T23:19:51+00:00
53a7ad35-efc3-447a-a504-110decdb8f85,a2f15414-d985-5321-9ee5-df7257be4133,growth,5618.23,monthly,past_due,0,2024-10-24T02:57:31+00:00,2024-10-10T02:57:31+00:00
31cea19a-af7b-43c8-8080-f8a4c427bd50,cbd59a47-8e33-54ed-ab67-7f078208db76,growth,23380.05,monthly,active,0,2024-04-24T07:34:55+00:00,2024-03-25T07:34:55+00:00
a572aa52-28f0-4a4e-b7e8-4b938fde072b,b78491ee-bcd3-5285-80ab-732c47e9d6f8,starter,3862.30,monthly,active,0,2024-12-28T00:29:34+00:00,2024-12-21T00:29:34+00:00
30b9c408-e44d-4a1e-941e-32c04cd573e4,3c560d97-6650-526b-9fd6-521ae1cfcfd0,growth,54785.42,monthly,active,0,2024-03-09T00:02:59+00:00,2024-02-24T00:02:59+00:00
e5215970-950c-4a02-95b3-f88ad00dea52,5d616bcf-2679-5e75-b3a8-52d1255d367e,starter,1001.90,monthly,active,0,2024-09-07T19:52:29+00:00,2024-08-24T19:52:29+00:00
2362d99f-3af4-4ff0-b8d3-364df3bbab53,e752c401-444f-5df6-8df7-79de0239e9ac,enterprise,9622.59,monthly,past_due,0,2024-09-13T21:21:38+00:00,2024-09-06T21:21:38+00:00
d39a54b7-9529-410f-a126-4da3d82ebb37,646300ac-8b4e-5a79-b935-53cac7695404,growth,18570.35,quarterly,active,0,2023-11-12T10:59:21+00:00,2023-10-29T10:59:21+00:00
ab01fd2f-195d-4ca9-aa68-0891984e5d53,7e58c053-4928-5650-b33d-61a37d014983,starter,2139.80,monthly,active,0,2024-12-20T16:16:28+00:00,2024-12-06T16:16:28+00:00
03c35e07-5922-43d3-97f2-30c8cda4c729,f19b9284-b5f0-521b-9459-075790aafdf2,starter,8544.06,monthly,cancelled,0,2024-04-01T07:44:34+00:00,2024-03-25T07:44:34+00:00
2b344022-6e9b-40e8-9d87-512c6ae71022,98a87165-3b90-51c8-a27a-c95b69b00ac9,starter,3941.31,quarterly,active,0,2025-01-24T00:49:08+00:00,2024-12-25T00:49:08+00:00
f2d87a1e-4fd1-4451-8cbd-b2f49810e98e,4cada717-da88-5881-b698-c7a0fc41e4b0,scale,799.04,monthly,active,1,2023-08-18T11:27:29+00:00,2023-07-19T11:27:29+00:00
9832a726-4738-41fb-afba-c9145fb6bad7,5adc64d2-bb45-5c9c-bf92-11853b12d3e3,enterprise,2489.90,quarterly,active,0,2024-10-21T04:28:06+00:00,2024-10-07T04:28:06+00:00
8935cbab-c890-490c-b165-52100bcfbddb,0e05cef7-e967-5ccb-b134-20b84b10714e,scale,1847.62,monthly,active,0,2024-02-07T21:00:18+00:00,2024-01-08T21:00:18+00:00
e7a55bcc-ac70-4adb-be88-0c6768f80a17,f5444add-4bd9-5c12-b1d1-3f794329cfa1,scale,2515.30,monthly,active,0,2023-12-13T14:47:53+00:00,2023-11-29T14:47:53+00:00
46d094c2-1503-439d-8a37-8dafc1a783ac,6191ac4c-9504-5a2d-a0a1-902b0fbfa40a,starter,1451.99,quarterly,active,0,2024-09-11T03:24:46+00:00,2024-09-04T03:24:46+00:00
d5042f31-8c93-4652-9af7-55957ae6dc9b,b75323dc-b473-5efd-892e-0ba29b31dd8b,scale,2074.82,monthly,active,0,2024-10-03T21:37:41+00:00,2024-09-26T21:37:41+00:00
74acd025-6a51-4563-b81d-971888301f20,f0543905-c1d6-5744-a532-df093901f792,scale,33122.75,monthly,active,0,2025-01-17T15:56:50+00:00,2024-12-18T15:56:50+00:00
b626793b-64c4-45d1-b3d4-d01e4f4c5eac,d4f5034c-bbff-5025-a2b6-015e3f8cf2de,scale,157614.44,monthly,active,1,2024-10-16T21:55:33+00:00,2024-09-16T21:55:33+00:00
466be507-527f-4783-987a-d0925c465d36,542e9c8a-51b6-5584-a045-f62f9b810338,enterprise,4104.08,monthly,paused,1,2024-10-27T00:25:47+00:00,2024-10-13T00:25:47+00:00
8bf62677-eda5-47ae-8cec-f4048f4db316,5d8bb925-788a-5a4e-89d9-782544d61cb5,scale,2515.90,monthly,active,0,2023-11-11T05:11:48+00:00,2023-10-28T05:11:48+00:00
ec3f264f-2579-4646-a8aa-65557717d931,280ef34d-67f8-572b-9c79-f562360a3d7c,starter,1837.96,monthly,active,0,2024-03-17T05:57:16+00:00,2024-03-03T05:57:16+00:00
daee5b5a-0867-459f-885e-b2434abf6d3e,11bd6bdc-ca22-539a-a120-c918ee3f8a96,starter,274.96,monthly,active,0,2023-11-18T02:00:19+00:00,2023-11-04T02:00:19+00:00
b9b3aa8d-d3ae-460b-993e-30589882c60d,efc11de3-cd88-5f29-9a59-7f4c90827ce3,growth,902.38,quarterly,active,0,2024-01-15T05:53:40+00:00,2024-01-01T05:53:40+00:00
71e4a9a8-8476-4950-b455-3898464338e7,c831a591-4101-573b-a5f4-d2dc54c07b00,growth,6472.21,monthly,active,0,2024-12-03T06:33:45+00:00,2024-11-03T06:33:45+00:00
d47a0d67-12b5-4be9-8a90-e3e48487ebd4,a9f0c7d8-232e-595f-8102-845d4289cd41,growth,732.03,monthly,active,1,2024-08-06T04:02:50+00:00,2024-07-23T04:02:50+00:00
5128609a-c796-4932-8e43-71cb5f57651a,ef680246-0a4c-532f-8c8c-021ceb2e9e8d,growth,1356.46,quarterly,active,0,2024-02-26T05:33:17+00:00,2024-01-27T05:33:17+00:00
e1592b05-dcbc-4f93-b087-0d3a2c1b2192,3a43588b-dc28-5c7e-b2c5-55889503b4e5,growth,716.16,quarterly,active,1,2024-11-30T13:44:30+00:00,2024-11-23T13:44:30+00:00
9a90b4a4-b8f4-427d-b73c-d0d8b1424fd7,d5b06438-f17a-5035-a768-06ce3652849e,scale,1062.63,quarterly,active,0,2023-09-27T01:39:42+00:00,2023-09-13T01:39:42+00:00
13493db2-44a7-4614-b475-929d7108496b,324c6a23-aece-5a6b-9e15-6796a5005dd1,growth,4830.74,monthly,active,0,2024-04-22T12:28:45+00:00,2024-04-15T12:28:45+00:00
8a994ebc-a212-420f-aab5-2051fbb42b80,bcf0d0c3-2aa9-5943-aa1e-3df8320b2ed7,enterprise,652.23,monthly,cancelled,0,2024-02-16T22:15:08+00:00,2024-02-02T22:15:08+00:00
f5b1ef11-6129-4b09-93d8-b6780974dbcd,25c8158f-02ef-5b69-9f94-e89c9bd00efd,scale,3927.86,monthly,active,0,2024-05-05T02:19:01+00:00,2024-04-28T02:19:01+00:00
6f1beb5b-f977-4fec-a333-68aab7027d63,f3351fba-554c-5527-9447-2e205aa7f6a9,scale,833.65,quarterly,paused,0,2024-05-26T05:17:11+00:00,2024-05-12T05:17:11+00:00
7b7bce6a-eb44-4361-8c4d-61793215539a,4874db2b-ccaf-59ff-b1b6-1595116965ca,starter,1464.19,monthly,active,0,2024-06-06T19:18:26+00:00,2024-05-23T19:18:26+00:00
cbe78d3c-336c-4a54-bd75-ea4b896796f0,d30a48a6-5cb3-5432-9c2b-78f25ce21c6e,scale,970.58,monthly,active,0,2024-12-05T08:07:03+00:00,2024-11-05T08:07:03+00:00
6ce43a08-5aba-4c52-8dac-99a03ef445ef,beb4aca5-b372-5362-b7ba-4bf37c097937,starter,1456.35,monthly,active,0,2024-11-05T01:47:04+00:00,2024-10-29T01:47:04+00:00
3d9e239f-2a0d-4e5e-a675-8ef783b88840,a040e007-4150-530c-866f-eb84bf5ce22d,enterprise,1818.92,quarterly,past_due,0,2023-06-26T09:29:55+00:00,2023-05-27T09:29:55+00:00
2513b255-630d-4325-9af5-c4046b98f04b,a793e2b4-ddad-5a62-909a-8fd5d3c743bf,starter,4912.77,monthly,active,0,2024-07-13T09:37:27+00:00,2024-06-13T09:37:27+00:00
5565d9f0-4292-4e67-ba50-ae85cb0d2f97,6fadd14b-e1bb-5fc4-b9ec-9446fb4731c5,starter,36230.15,monthly,active,0,2024-06-16T00:24:08+00:00,2024-06-09T00:24:08+00:00
dcf836fb-33d0-4abd-9fb4-b91f5a6e9c8b,9d80fcde-4257-5358-afbb-17d0950891db,starter,5268.71,monthly,active,0,2024-07-25T08:55:02+00:00,2024-07-11T08:55:02+00:00
d1120007-9a0e-4365-88be-a7e6c1baf5a2,eaf11bee-4d9e-50be-b270-352d74cd6c3f,growth,1441.55,monthly,active,1,2024-06-15T16:56:09+00:00,2024-06-01T16:56:09+00:00
d884b22d-89a7-4934-b9a2-c59e8e81b130,f316756d-3aaa-509b-9bbc-91a370e3ae0b,growth,654.47,monthly,paused,0,2024-09-23T15:20:18+00:00,2024-08-24T15:20:18+00:00
0dcc6e69-340b-445f-9f12-41c1644ca190,82410324-b4b0-5d02-a650-02fc9ef08bb1,starter,728.39,monthly,active,0,2024-12-26T20:38:23+00:00,2024-11-26T20:38:23+00:00
04f1cb95-ee78-433e-9905-1e1c0de1c784,e5a40763-dbb1-58ca-9f7a-8f07d7f45d13,growth,1244.09,monthly,active,0,2023-07-10T04:09:44+00:00,2023-07-03T04:09:44+00:00
4bc1042e-c6f4-497a-ad95-7290881976f1,5a14ca66-e23b-5a22-95f5-e536cafa4237,scale,3778.77,quarterly,active,0,2024-10-24T17:49:28+00:00,2024-10-17T17:49:28+00:00
3cd3d15b-b3e9-4fa0-ac05-f4c5a0efdb7a,4b27efb3-8d88-57bd-aedb-3b74102dd667,starter,1557.97,quarterly,active,0,2023-07-21T05:09:51+00:00,2023-07-14T05:09:51+00:00
e91a4353-7225-4c0f-b654-cb6a2307acf4,23084870-7fc9-5c8a-bb8c-07b89606f487,starter,1325.85,monthly,paused,0,2024-02-28T19:53:57+00:00,2024-02-21T19:53:57+00:00
20b552cf-5d71-49b1-bc54-f84087e8cfa9,1eea2b11-f7b3-5c00-8c1f-06b73dc403b2,starter,1190.11,monthly,active,0,2023-12-09T23:49:23+00:00,2023-11-25T23:49:23+00:00
b84d63a9-c0f2-4f1b-8242-ba3392fb8313,62322cda-ad65-5d53-8bba-4bafd05e8de5,growth,1444.45,monthly,active,0,2024-10-02T04:51:34+00:00,2024-09-02T04:51:34+00:00
9135026f-153e-46f3-9c40-dc306be97ff7,080ca81d-77f4-5f99-b11b-b8acd8bba0ed,starter,146762.70,monthly,active,0,2024-06-22T11:48:41+00:00,2024-06-08T11:48:41+00:00
2a640691-9471-4cef-9282-129cb99aa17b,9fe9e435-5740-5c31-ad27-0aa5f0b888b1,starter,6262.57,monthly,active,0,2024-06-02T07:44:39+00:00,2024-05-19T07:44:39+00:00
ffbbd9a1-7314-4e09-a0ad-db911e1d9f61,af20ef9a-f141-5225-9774-a92c24018487,growth,4618.37,monthly,paused,0,2023-08-10T21:28:53+00:00,2023-08-03T21:28:53+00:00
5c24d2ce-8699-489b-bf6a-78c8d37260a7,114edf36-6005-5ec3-86d7-b92a8976cbf6,growth,4570.65,monthly,cancelled,0,2024-05-06T01:50:13+00:00,2024-04-29T01:50:13+00:00
0cf2c31b-58ec-47eb-a7ca-a49f9975dc76,00324ede-3d75-5360-a763-a7dc1d4f67cb,starter,828.48,monthly,active,0,2024-12-04T16:24:39+00:00,2024-11-27T16:24:39+00:00
0541429d-d59b-43f0-b1c5-2cab0408197f,22f1955b-350d-553b-a94d-5a323aaaa931,growth,1569.02,monthly,active,3,2024-11-07T19:34:07+00:00,2024-10-08T19:34:07+00:00
22ee005c-77a4-42ca-86f4-c30153c440dc,eb0e63c2-1547-58c9-8917-a88df152097d,scale,1677.66,monthly,active,0,2024-07-16T14:24:05+00:00,2024-06-16T14:24:05+00:00
2bfc6dfa-d724-4704-a5de-4ee4644337f3,5ebc6fe6-77c7-52b4-b575-4a65082ab29d,growth,4700.52,monthly,active,1,2024-06-19T22:45:00+00:00,2024-05-20T22:45:00+00:00
b8424bf1-6d2f-40ec-b32f-16a8e6cc1822,744c4e3f-39a1-574f-8705-422d339ede88,scale,1066.63,quarterly,active,1,2024-12-16T12:48:09+00:00,2024-12-09T12:48:09+00:00
b956f0fe-8317-4431-b8a0-5b968c6aeeb0,5dcdd0b4-4c10-5b8e-81df-d399af4b5448,starter,3008.92,quarterly,paused,0,2023-03-29T13:40:50+00:00,2023-03-15T13:40:50+00:00
2a619334-1f4d-46b9-bff4-edf4722d0122,f6526ddf-0657-5d0a-9f94-b9790a5c3bb4,growth,962.18,monthly,active,0,2024-06-01T03:36:35+00:00,2024-05-18T03:36:35+00:00
6c730f5b-379b-432c-9a21-d94c0377c89a,cd61d551-b334-57f4-959f-08c354a69672,starter,1657.62,monthly,active,0,2024-07-03T11:53:23+00:00,2024-06-26T11:53:23+00:00
e1ae6ec2-5fee-45dd-9763-71bbc670743e,354a90e4-5efd-512c-a5d5-87e8c5067632,growth,3947.34,monthly,active,0,2024-09-06T17:50:33+00:00,2024-08-07T17:50:33+00:00
d1f38e08-346e-476b-9d57-2dad82d64a1f,3691dcad-11de-5be3-9e0d-7ce523767c3f,scale,771.67,monthly,active,0,2024-05-01T09:40:49+00:00,2024-04-17T09:40:49+00:00
26391d0a-87b5-4da0-b04e-fbee35c64fec,8dabbb5e-0917-5b4a-9779-6bcde4c7c573,growth,18279.10,monthly,active,0,2025-01-02T18:11:57+00:00,2024-12-03T18:11:57+00:00
