transaction_id,customer_id,amount,payment_method,status,failure_reason,timestamp,order_type,retry_count
7f5e94fe-5800-4bcd-8340-e4d2f84aa49f,2383a3fe-28ba-5f8a-b07b-464a04b7b2cb,358.36,credit_card,failed,unknown,2024-01-02T12:53:41+00:00,invoice,1
7f9a47c5-d8cc-4e3b-8e2a-d4711cdae554,b32ee31c-524a-5a58-b555-a2bd7ce6834c,634.88,debit_card,failed,bank_declined,2024-06-18T16:49:54+00:00,invoice,3
1a027a2f-b865-4f65-9792-a7354d33dbaf,80000142-c669-5dc1-a253-89fb79ffee8d,1559.15,wallet,failed,network_error,2023-12-02T20:56:01+00:00,subscription,2
5fc26482-aaca-4ed4-aeea-45b5e856f707,e082cadd-a076-5741-9183-9abf8e72c39d,1740.40,debit_card,success,,2024-07-08T22:11:34+00:00,subscription,3
00a60ed2-07be-41f1-b9d3-b3b0ed959362,4dfb0dfb-d6dc-5009-8b92-e9f1761e6d38,3595.45,upi,failed,mandate_cancelled,2024-06-05T00:46:07+00:00,invoice,0
670e5cc4-b4d0-47ab-8742-1e43e9af9824,0c83bd06-74a2-5de2-a4c8-365b7a8eeb8f,234.04,wallet,failed,unknown,2024-01-24T20:59:24+00:00,one_time,1
7342c3cf-9aa8-4d2c-85d3-1022a2f94aca,e8ea7c12-cc71-58b7-96ce-6c4674d0e86e,1235.23,wallet,success,,2024-09-13T02:06:43+00:00,subscription,3
7f16a654-9e95-468f-b981-6c3e95e761ee,f9b96680-ec18-5fc9-9797-d089b533711d,1138.76,wallet,failed,bank_declined,2024-11-16T07:08:09+00:00,subscription,2
f4958d32-8cb1-4fd0-aba4-5a31bc409627,3c452843-7173-51cc-9d20-92b62aae5231,6064.38,emi,success,,2024-12-20T20:11:27+00:00,one_time,3
9d670937-9ba2-41f0-9313-922a645b63b8,7d9a879d-72f3-5198-be8a-3c840739f079,8502.99,debit_card,success,,2024-11-30T20:17:02+00:00,invoice,3
928fa3c3-5439-4ba0-a23d-4fc739c864c9,564881f4-4721-53a3-98ce-e906b91a449a,5037.90,upi,success,,2024-12-23T04:19:46+00:00,subscription,0
bffe8424-22f5-4ddd-a2ce-2efd2d4778e5,c033e4ab-e162-5869-9883-a21e9c417d68,457.86,debit_card,success,,2023-06-17T17:36:36+00:00,one_time,1
9d14c624-13de-43d3-a43c-76d0a9672b05,f361772f-d985-5d9e-88ac-372ce8215895,1794.89,upi,failed,authentication_failure,2024-10-02T10:02:49+00:00,invoice,2
ed7eaa18-1fa3-4cae-bb63-df7f96848332,340f32c2-58bd-5893-bfb2-f8994164ef61,745.84,upi,success,,2023-08-02T11:59:39+00:00,one_time,2
fe2ee5b8-1485-461f-aaac-4049b7198b9e,5f18c602-4427-5086-a9f1-a0e1e632435e,307.33,wallet,success,,2024-05-20T04:17:31+00:00,one_time,1
6105e6dd-37c0-4870-8e27-91c87b3e7ba5,c5cf32e6-9c67-52c0-814f-5bae9bd12c73,10847.62,debit_card,success,,2024-11-05T21:06:58+00:00,subscription,3
d0cbf395-99ef-494b-b2eb-0be42d8b7c0a,7e49d062-77e6-50bf-b059-f8bb4de015c3,3897.18,netbanking,success,,2023-12-17T13:17:21+00:00,subscription,0
207d1868-a934-46cf-9c82-6da1460d7bf9,b894f897-f83c-53fd-ac88-644c9dba9457,331.04,netbanking,pending,unknown,2024-05-25T03:40:26+00:00,invoice,1
40b0a1c5-5373-4d69-bfcb-178c73e93862,ae9ff884-e4ae-50da-81ef-3c2fb7d66142,716.71,wallet,success,,2024-02-18T16:26:06+00:00,one_time,3
6b0a3d56-66b1-44e1-910f-a1adc7b18fbb,864a30ca-2dea-54a1-a6e6-0940da144efc,11142.04,upi,success,,2023-09-12T01:29:26+00:00,subscription,1
1a99d6b9-1ba0-4425-82f9-f928bb7f9d8b,89ad6ded-f9b8-5dff-83b3-d01696d18d65,878.21,wallet,success,,2024-01-02T16:34:56+00:00,invoice,1
ca50eec6-5861-4592-940f-52dadc26d45d,9b4dd4ed-dc22-5507-a468-cb28900af903,26173.22,emi,failed,customer_abandoned,2024-07-22T18:26:15+00:00,subscription,3
27f9e5d2-31e4-447a-b453-fac649aff759,aba88dbb-26c8-5ada-9026-be4603bfd006,1559.53,emi,success,,2023-10-15T16:39:05+00:00,invoice,2
aa168d75-1535-4453-bed7-21dcc512dd1a,bcc02656-5545-5d7d-bd84-24eb6737ce3e,454.52,wallet,success,,2024-10-12T02:45:16+00:00,subscription,1
23c7eb23-0239-46e5-9336-4e564823257b,5491c97c-e32a-5e30-a4dc-aa93cb24d51e,480.11,wallet,success,,2023-10-20T17:31:33+00:00,invoice,2
6395583c-2bae-456c-97ba-e1dcda52c862,367ec1e1-e53a-59d8-aa33-4417b713f2d4,283.67,upi,success,,2024-01-21T09:26:44+00:00,invoice,3
7739eda9-3e26-42d0-984a-fc7eba48d628,9b111405-0952-5248-92b3-43f0388051ce,5433.07,credit_card,success,,2023-07-09T02:57:25+00:00,one_time,2
27d37066-04f4-441d-9fa8-963894ccd8d6,6b863982-aa33-5041-b3ba-85e243e9e9c6,937.79,netbanking,success,,2024-01-21T18:01:52+00:00,subscription,0
2b38a136-be71-4e79-a361-635d958ae882,0bec2954-75cb-5890-808f-dfaf04a1070c,1528.84,debit_card,failed,mandate_cancelled,2024-09-28T09:59:51+00:00,invoice,1
caed6ade-1917-466f-acb4-a6ac3a918fdd,c1b45b50-35e8-5a0c-b6de-f3c116cb829f,1529.82,upi,success,,2024-08-10T08:30:56+00:00,subscription,2
a27e1cb0-5d31-4c77-b7ff-83ee0709ad1d,2338d73a-653f-53c2-ac80-89a1da28b0b8,808.11,upi,success,,2024-12-09T01:06:58+00:00,one_time,1
0fa8a04a-cdd1-4f95-84ef-8e6ae05b6113,60f53be0-0bae-5ea7-9eca-5370f0e94709,449.22,upi,success,,2023-12-11T21:47:17+00:00,subscription,0
e13c181d-aea3-4b36-9d1c-d62595f1b825,9b8e486e-2e29-5118-9519-dbab881e2f1a,3592.79,debit_card,success,,2024-09-07T01:40:35+00:00,subscription,3
2e8cd1e7-a6f9-4b37-aa43-72bc33ea1332,0f83806f-a16f-56e5-b14b-94be16876d86,389.95,upi,failed,customer_abandoned,2024-11-09T16:25:03+00:00,subscription,2
4d20fa37-9e7d-4c63-83c7-eb85832307d6,011a7ba9-f6af-5094-9360-f1f99690017e,1128.65,upi,success,,2024-11-20T13:10:47+00:00,subscription,2
cf4f440b-366a-47d5-b3ad-a5fa99c72660,68cb87f1-6e83-5383-9e33-57078c2be51d,224.31,debit_card,pending,customer_abandoned,2024-06-14T01:31:20+00:00,one_time,3
25b18f0e-1411-4a75-ad89-0eeae47fc61b,f53fadf4-7e84-5a4b-b49b-fad9efa71b68,323.04,emi,success,,2024-12-24T14:25:27+00:00,one_time,1
86c3ce33-56fa-44d1-99b9-c5d323f00cfd,a535e9e1-2703-5210-812a-2e5618910217,722.46,upi,success,,2024-12-18T00:09:51+00:00,subscription,3
14c80e08-a66f-46f9-b86c-a4f43c6542ee,d326208d-6bac-5eab-bb07-07e3e17c5d08,3652.82,netbanking,refunded,insufficient_funds,2024-09-29T17:18:07+00:00,invoice,3
cf14e279-029b-4f45-9088-2c46320e70d1,e65bd24e-3a45-50fb-9008-8eda7988bde5,1018.86,upi,success,,2024-11-12T09:23:25+00:00,subscription,0
c0b9f627-838c-4a26-9a01-4a7f9f9a591c,4b4ae891-c8d0-5c9a-949a-d0ad1f9a02f0,1128.10,netbanking,success,,2024-07-30T09:47:28+00:00,subscription,0
28b08550-aae8-4872-97e0-b5267cbfd465,10baecf5-9a0f-5e06-b537-97fc2d5576c1,2291.09,emi,success,,2024-12-18T21:57:57+00:00,one_time,2
2b17f9d8-ce6c-4323-b40a-5e5c418a9fbf,ecf402bf-b315-59e7-8ab7-ddc9ce9a4db5,4089.84,debit_card,success,,2024-09-03T07:59:42+00:00,subscription,1
1bfade78-4393-4a59-9f23-7e470267c32d,421e9aea-57a6-51ec-b885-fd3fc5952c5e,1139.38,upi,success,,2024-12-29T22:55:08+00:00,invoice,0
2a602ac5-294f-4abf-b483-bfe73b69632f,6947336b-cddc-5da3-b07d-7c352bdc1320,3913.52,upi,success,,2024-06-21T20:04:48+00:00,one_time,0
b6cc6e18-ca03-42fb-9e26-e9fb994cd053,d41128d9-9615-524e-864d-dddc69bf3ed2,5019.70,netbanking,success,,2024-12-14T05:42:45+00:00,one_time,1
2bfbfc9e-f230-4442-b106-986fa1da594c,651fdd0b-e91d-590f-bf9b-f557354935d7,10453.14,netbanking,success,,2024-10-13T11:21:37+00:00,one_time,0
b613670f-de1f-4856-aa55-9efd7af2430d,93e0bbe9-78ff-5577-92aa-ac2f17e74b48,795.68,upi,success,,2024-04-28T20:15:16+00:00,invoice,3
e773b205-e179-4858-b5d1-cf8f5a05323a,87188381-8535-5a0e-89cc-2e6116a68048,584.70,upi,success,,2024-09-16T14:47:00+00:00,one_time,1
0540ae7a-ffb4-4d6a-9bcd-73e71ab914ea,7a1e5afc-72a9-512b-ad63-5ed73295f6cd,466.17,upi,success,,2024-12-31T14:08:39+00:00,subscription,0
4d406ef4-9057-4333-90cd-7a6fd91b469d,6910d9cc-463a-55c8-a10e-a7bab20fd9b4,12337.54,wallet,success,,2024-07-23T16:30:38+00:00,one_time,1
70baab6f-2cf3-4c7b-b7bc-da2946f14ddd,5b5d2e08-022b-570c-bb5e-1c164a0b8829,2214.29,debit_card,success,,2024-05-15T07:58:48+00:00,subscription,0
55ff5ec2-a565-4c56-af6d-5a48509d1a6d,91d4eb05-b2aa-5b35-9c58-c34974e80f74,1291.08,upi,success,,2024-03-04T02:19:57+00:00,invoice,3
85d14353-dfbd-469f-9db9-d7a3321015a8,666371eb-b15a-5a9a-aca2-0ba8ffb161e6,2681.10,credit_card,success,,2024-09-18T19:42:56+00:00,invoice,1
9ac13ead-bf0a-4adb-917e-afa1f9d3ac9a,7731aa60-a995-557d-8b7b-8b322d063b41,869.89,debit_card,success,,2023-05-22T02:37:42+00:00,invoice,1
99d41253-7092-446d-8185-550014746956,68cd477a-92fe-5f1a-a2a7-dbb0a822c808,1371.32,netbanking,success,,2023-12-31T04:28:37+00:00,subscription,3
e5574169-c7e5-4e2a-9acb-68d01fa1a550,53b0ec3f-9fb5-5a76-8ba7-9ed93485f75f,1392.85,debit_card,success,,2024-02-23T02:54:45+00:00,invoice,2
fd299531-1fb5-4c99-8b20-1a20505613aa,326f83e4-67ba-541a-9dc9-e1862ba9d7ae,754.83,debit_card,success,,2023-07-29T18:04:39+00:00,subscription,1
bf1d98dd-cc00-45d9-b093-317f395fa250,df7fa09d-4d50-55cc-b182-b51230040ebd,5129.15,netbanking,failed,expired_card,2024-07-31T00:40:11+00:00,invoice,1
f112f51d-d5ec-4804-84f6-0375c4c806e8,280628d4-68de-5bb5-b1fd-b6a7ca3d2b35,244.09,netbanking,success,,2024-06-22T09:25:05+00:00,invoice,3
6621cb87-3eb8-456e-ba29-655a09742401,84ab6b27-87c5-5dac-873f-bba6b6a952d7,749.85,debit_card,success,,2024-11-08T01:53:28+00:00,one_time,3
9eb2e207-5476-4ed0-a434-d3aa73bcfa0b,d4c7c6db-5a17-5ba3-bff4-ec2ecfe33bdd,2573.32,upi,success,,2024-08-27T12:31:56+00:00,subscription,1
5f63a591-4677-40b8-a9c8-5fc3ee6fd2af,aa4cf0d2-53d9-50ac-bd7c-0aa772d5018f,1128.69,debit_card,success,,2024-12-08T04:58:00+00:00,one_time,1
d4ea6007-7e0e-4e28-8766-bf93a30303bc,505bd55f-67e2-598a-91be-84162f889abc,1202.83,upi,success,,2023-07-01T12:21:46+00:00,one_time,2
a4674342-738d-44b2-aee4-5987fe0a57fb,95117f8b-7747-5969-8622-666f78372679,1787.93,debit_card,success,,2024-06-06T10:43:50+00:00,one_time,1
c84ad236-75ab-46b0-ae8e-0593822f5eaf,e6538c58-6876-563b-966b-77ba8badc3c2,386.23,netbanking,success,,2024-01-08T12:12:22+00:00,one_time,2
2c6f9d1f-3451-4bcb-9d10-ce9c66e3a6f8,3caea579-ee4e-5230-91eb-5006aa7d20fe,789.18,debit_card,success,,2024-09-20T01:50:55+00:00,subscription,0
a9363079-ded4-4603-a909-1a10bd85144d,3c1acc13-dc36-5272-a8a5-15b56dfce714,1715.63,upi,success,,2023-08-23T23:11:13+00:00,invoice,2
ce68fc32-22e3-4a78-8c48-eef4395f45e9,2fad80be-9657-5766-bf06-e4d4f8424609,1497.41,upi,success,,2024-06-14T18:26:41+00:00,invoice,3
70bb4e1a-e645-4b22-81db-e41633063875,9cd0a721-7cbd-59f6-8d20-c77b2506f980,962.11,netbanking,failed,mandate_cancelled,2024-03-31T06:18:59+00:00,invoice,0
2747dcf7-7a39-45b9-8654-7f96c9fc9269,1ec5c5ec-b5c4-5346-981a-0ee688695d95,631.49,emi,success,,2024-08-11T11:42:18+00:00,one_time,1
ca75ef53-7772-448f-89b4-22e01add6418,005ae5b0-61c1-5b58-941e-24d6a744293d,831.03,netbanking,success,,2024-09-08T04:29:25+00:00,subscription,3
fa66badd-3993-403b-a804-0bea2f214b02,8b832e10-f6ab-5789-8adb-ab8083d9dbea,1118.52,upi,success,,2024-10-18T16:33:04+00:00,one_time,2
63048c8d-3d9a-4440-97ba-1dfaf1e8809c,d2334db8-ec0f-5d86-bab2-77810e20fa97,583.42,credit_card,success,,2023-10-01T10:39:23+00:00,subscription,3
336a6bad-9992-4a2d-8339-2de5311af236,036455a6-3316-519d-9a0a-06eb5295047a,970.09,credit_card,failed,unknown,2024-04-17T11:09:07+00:00,subscription,0
ad67dba7-558c-4b0b-8667-47923ca55a3b,e29b3bdf-1ec1-5d86-b1a4-004b4925047c,4221.05,upi,success,,2024-08-12T06:08:31+00:00,invoice,0
49f9f7f1-fd32-4562-98e5-df0afc47e92a,99d007fd-50d3-568f-8c0b-c222a7bd80fe,764.47,credit_card,success,,2024-08-04T15:20:23+00:00,subscription,3
98a1df91-a4fe-4cb7-92fd-0b060ab238e8,17c2494e-9e91-511b-9f0a-9fb7633de83a,277.78,credit_card,success,,2024-04-14T11:40:02+00:00,subscription,0
9cfd33b2-66b6-403f-bff1-92f6e94ebc22,35809710-794c-5849-a563-465baccb5e62,1695.07,emi,success,,2023-09-01T05:07:52+00:00,subscription,1
d3aff280-c8fd-45a7-a20b-25c09c077663,58c5a42c-588d-54a7-bad4-716acc81a1f9,861.70,emi,success,,2024-01-26T19:49:24+00:00,subscription,3
51008650-d297-4c23-809c-4e30bea4c51e,29a559a8-93af-530d-8e48-cba0e9176bab,1514.23,netbanking,success,,2024-10-22T05:42:14+00:00,one_time,1
3d69806a-6bb9-43d6-b203-6b66617b5aed,28821bbe-98bd-509d-8f70-abfe2edb8cf2,31977.09,credit_card,success,,2024-09-11T13:08:47+00:00,invoice,1
7ec96c30-8266-42f3-b5cf-dd7e5e31b98a,729b24f5-8aff-5794-b929-b0bf37160b2c,410.30,emi,success,,2024-10-08T06:48:57+00:00,one_time,3
fbbebd5d-9fce-4677-98fe-5648c0f940b6,d870c3e8-9bc8-558f-9533-dec14a85ce2b,2846.53,credit_card,success,,2024-04-09T18:49:15+00:00,one_time,0
6d257f21-3e7f-4f88-89f0-7d42f801ab95,0e6bedb4-a728-546c-947a-b466e56a6958,3407.58,upi,success,,2024-10-11T10:05:54+00:00,invoice,1
22b8a9f4-9d54-47b1-ab7c-373ec6d22b26,4cb0a78b-b850-51d7-8ebb-4dce6c7e8463,877.17,netbanking,success,,2024-08-20T12:33:39+00:00,invoice,3
1e651664-5a35-461d-a221-e9be4fbe47e1,46f70e26-7b00-5ad6-b143-dc5c159cba78,643.30,upi,failed,customer_abandoned,2024-09-10T04:40:57+00:00,invoice,1
db6dbc01-a2a0-4e48-a055-9993e22d25e3,1f4ff733-acfa-5888-8c3d-3dcf5ea0d011,401.75,credit_card,success,,2024-03-31T07:10:06+00:00,invoice,2
8e57528d-21d4-4b25-9b72-c1e63f2aae85,8e405083-1314-52b2-be0b-ebf67088b514,1706.67,upi,success,,2024-02-05T15:13:30+00:00,subscription,2
a8f15322-a740-4c43-8ccb-5ebb2ccbb80e,575d8b74-461a-5350-aeb3-eb941eee7e7f,2630.25,upi,success,,2024-09-24T09:28:52+00:00,invoice,3
cd1d468a-0f0c-4324-8c81-8b1b247846ef,e1bc0150-0ca4-5b7e-b7e2-58b1537669a3,1482.87,credit_card,success,,2024-04-26T15:00:23+00:00,subscription,3
e097e77f-db3c-49cb-95e2-a933372d5c90,6c72343f-ec17-5268-8d85-614972bd33df,11429.88,wallet,success,,2024-05-07T08:11:31+00:00,subscription,3
f1cfc163-e6f9-40de-a571-23047d504cae,f7058eb0-7a85-550f-9d7f-4c0c28a0b980,1222.30,netbanking,success,,2024-09-17T23:26:20+00:00,one_time,0
0bafe6bb-7e6d-40da-9ade-ca33d092ce04,1e362bb8-7678-5a78-aec1-6de619b1c7c9,2899.06,credit_card,success,,2023-11-03T20:52:38+00:00,one_time,1
6ebb172c-4140-4589-8b64-7a4547b7e2f2,a1cb3961-27a2-5e57-9aa0-fe72b4a5acc5,820.78,netbanking,failed,expired_card,2024-10-26T08:37:48+00:00,one_time,3
6584a71a-0b85-4493-9381-24c0fe9770a0,1a385246-76b3-5ed1-875b-24c8e0790b60,354.21,credit_card,failed,insufficient_funds,2023-11-05T12:25:18+00:00,one_time,3
519f227d-29aa-45ba-ba85-7201c6b0d79b,8d83f7c6-40c4-5230-908a-e02ebc60d390,648.01,wallet,success,,2024-12-04T22:04:39+00:00,subscription,3
2d7f2017-5911-4c91-8dfc-61488e8dc21a,2395154f-27b9-5ffc-8688-b94e4ec6cd82,748.66,netbanking,success,,2024-05-23T01:20:12+00:00,subscription,3
2149d50d-3bee-4398-9572-77c4931b37a5,32943016-f6e6-556a-80ca-5d27b5a95984,1186.81,emi,success,,2024-09-04T07:55:01+00:00,subscription,3
a0eb288e-e356-4bfe-919a-a3d38331ef49,dff6a6cd-64c2-56cb-b47d-6a7f04c4ef25,4741.51,credit_card,success,,2023-12-28T00:32:40+00:00,subscription,3
87fe9e89-d37a-48e4-a686-70a2166b34ca,adee80c5-5e5c-5b94-91d2-708b61e56cb2,2582.00,wallet,success,,2024-11-07T14:45:53+00:00,subscription,3
b5f0b45a-adc3-4069-986c-659f5abd310a,9da97472-ed5b-551e-9733-0d359a9ece7e,683.99,wallet,success,,2024-04-22T14:01:34+00:00,invoice,3
fb2031aa-6f3c-47c2-9168-b8c932ba2765,357daf3b-863c-5114-b1eb-644326075a22,813.87,emi,success,,2024-03-05T07:50:33+00:00,one_time,1
bf365ab5-9b1a-4432-ae1b-38ccc755445c,364bd135-e691-5b9d-a281-caa37f06b928,1476.00,credit_card,pending,unknown,2024-08-29T05:54:25+00:00,subscription,2
3c32c86e-56b4-4d07-86b9-749b72b416a5,5ff900ef-ea90-5d16-acb2-49202fedf777,612.23,wallet,success,,2024-07-21T23:01:01+00:00,subscription,0
d79bfa67-b84f-40f1-a6e0-c4e601d503b5,00ee2902-f533-5844-b8fb-104344a96d32,289.83,debit_card,success,,2023-09-19T20:34:27+00:00,invoice,2
80d4c2b7-7157-4447-8f4b-453633d0bf8c,d9484524-fb5a-561c-b5ea-93f1a7f4dac4,470.61,credit_card,success,,2024-06-18T20:27:22+00:00,subscription,2
b26c8eb5-34c4-4d3f-b5c0-8a2044290f75,31920aae-93d9-53a6-b73b-a6795bebe276,2694.15,emi,success,,2023-10-29T02:33:26+00:00,invoice,3
805f3fff-4bb1-4f55-8fd7-c4e87b0e6719,88e8a8e3-df46-549f-b16e-434f4e338b62,2495.17,netbanking,success,,2024-12-19T14:11:27+00:00,subscription,3
fce9d60c-5f6a-4434-9e1b-16371a7906ad,a06f2ffa-ba38-5c4f-8005-feb85744d1fe,933.64,upi,success,,2024-03-28T15:25:11+00:00,one_time,1
e8c061fa-faf9-4ff7-9e45-e5b17de72bc8,90e4868f-dd47-5a01-9952-36b79ffbf9d8,8230.17,upi,success,,2024-06-09T19:51:54+00:00,subscription,0
31961059-fa9a-4415-912c-5d8a9c61306a,411af8fb-0f27-565d-b7c8-458fad88e1ae,444.67,netbanking,success,,2024-06-20T15:01:32+00:00,subscription,2
844492f9-ea1c-428a-951b-b6cf3636b678,d0c89a3d-3901-512d-ae0f-804c0c15b5fe,37827.22,upi,success,,2024-01-31T22:50:07+00:00,subscription,0
7596cd8a-bcd7-4d88-8b37-36a3fec3c1fd,92c3d353-08cc-5d40-81b7-e2c2c42dce44,882.61,upi,success,,2024-06-05T09:15:46+00:00,subscription,1
fea0fd4f-5f38-40e9-b66c-0ae8208605e6,3db41a0d-e40a-5d91-a58d-bb4ad09c01e5,4573.54,emi,success,,2024-05-25T09:22:24+00:00,subscription,0
99bea645-033e-4298-afc5-85a1c832c030,8746e553-e634-5bee-9533-5d2b4f03c526,10803.14,debit_card,failed,network_error,2023-11-05T22:36:46+00:00,subscription,0
a9af2daa-ebcc-42fb-bee6-74378cf586be,d6bde371-6e7b-5866-a4a8-dd7caa576bd3,2324.38,upi,success,,2024-09-05T13:34:24+00:00,subscription,3
a00cb0c9-e5f6-4f6d-afc5-e7ce61d0fd1f,6698fc46-82b7-58fc-8b5b-d31c660cf62e,1962.47,wallet,success,,2024-09-29T11:38:58+00:00,one_time,3
c21784fc-c221-42d9-9fe8-7c9a3a9f44ba,5bed84f1-f816-5679-b94e-937cbf68eed2,9537.94,debit_card,success,,2023-09-08T21:13:55+00:00,one_time,1
f825414b-81b9-49fd-a780-5353e15c3725,ef4e295a-83dc-5a71-9dc6-8fb8d33ceb38,3268.40,credit_card,success,,2024-12-14T18:56:12+00:00,one_time,0
f1963627-c9b6-42f9-b121-fd434900fbcb,5ce88461-6749-5f42-8383-03bb6542bc33,807.49,debit_card,success,,2023-07-24T14:43:49+00:00,invoice,3
71d68153-d024-4957-b576-c3da9c887715,e540e3f8-7d6e-5d1d-9593-a55f67bce434,739.33,upi,success,,2024-04-03T09:19:21+00:00,subscription,1
72a6143e-e044-4b04-a0ec-c05079afbd61,28c340fb-a0be-5cdc-a38f-3af7127bba93,1784.01,upi,success,,2024-10-28T22:59:02+00:00,subscription,3
e15df242-0c6c-4ae6-8454-8edccf6fd68e,26f7955a-aae4-5320-8381-f9a490d7d751,2750.92,credit_card,success,,2023-09-17T22:04:20+00:00,one_time,2
e396cd14-b298-4c3f-b925-786b0e1b3db2,b4e4b902-9ca8-5104-ad39-552ec53b077d,588.37,credit_card,failed,mandate_cancelled,2024-09-21T04:51:12+00:00,one_time,2
eab7bf20-5572-4aaa-8a46-a43e1e22ef7e,5c855dbb-97a6-575f-bb38-290d6b91bd78,782.04,upi,pending,authentication_failure,2024-03-25T21:07:01+00:00,subscription,0
9945580d-6090-4923-92b0-c525d9a2d8ed,6463fd74-2278-5ca5-8d36-987002838327,190.35,wallet,success,,2024-06-23T10:26:36+00:00,subscription,3
d71f2833-abe6-4c2f-8e75-f427fde9a56c,1bac9e76-1117-5094-a7cc-8a6eaf472b58,5742.88,upi,failed,bank_declined,2024-12-14T22:08:23+00:00,invoice,3
734ee5da-88db-4f4b-9bf7-3a503f9871ad,c15b4494-f5bb-57b1-a63a-e52644f39642,390.93,upi,success,,2023-09-06T23:24:56+00:00,invoice,0
cead11b6-9b81-41f8-bcd9-27a7feeb9405,d46f8f02-75dc-57b0-ae58-49fb2f91f440,7366.80,netbanking,success,,2023-12-30T13:50:07+00:00,one_time,0
4d71d528-be4d-4ec8-b6e7-970904021ef3,1ccbb2dd-bdcb-5523-a7be-3a3c3f88cb93,474.19,debit_card,success,,2023-10-16T02:31:09+00:00,one_time,3
2f7fc207-6a1b-4f4b-90b9-01b4eecc417a,7a212910-4751-5047-9e3e-5d874ed55fd0,15257.96,upi,success,,2024-07-15T18:52:12+00:00,subscription,2
a0d47e12-80c1-4e19-bc29-2dcb83ac4bfe,a270c1b2-f786-5673-85ae-ec1501e7bb57,441.53,wallet,success,,2024-06-24T23:18:33+00:00,subscription,0
21b47d99-af75-4080-8046-f267ec24367a,a6c6ef22-c041-5e59-bf92-60aedac035cc,1304.62,debit_card,success,,2023-11-04T15:08:03+00:00,invoice,3
6879e613-bda7-4071-bde9-8e7f391b9c68,59edfd8a-4d3d-58ce-9908-3309f520715e,923.08,credit_card,success,,2024-07-11T17:10:39+00:00,subscription,2
6594d95c-69ad-48b0-ada1-d0554cbc7af2,b25c1f80-fda7-51a2-96ef-ce90784365af,11515.37,upi,success,,2024-01-02T06:37:07+00:00,subscription,0
04ac3e1c-2264-413d-be6d-1d293dfaf7e0,e434ceea-5e31-50f8-976f-b3f1a8c24389,1578.43,credit_card,success,,2024-04-25T06:02:01+00:00,subscription,0
a93cb9b4-ce25-46a0-a08d-c9e088cec2d6,22fb0fb5-a475-5f20-858d-36f946511bd2,771.70,debit_card,success,,2024-07-24T17:26:04+00:00,subscription,2
6bc3272b-5931-4641-bac4-0f88123729a9,d2cc3c96-1e2e-5ec5-ae16-26e9540ffba1,16748.45,wallet,success,,2024-01-03T00:14:12+00:00,one_time,2
ffcf4312-ccb9-431d-a59e-063289eb0984,6441a687-7585-55c0-80cf-e1246f96b44d,375.14,netbanking,failed,network_error,2024-08-12T03:05:46+00:00,subscription,1
d403ecda-2a67-494a-bfc8-e00e5313ce7d,c89b03a6-e921-53fb-82c0-ae4957b494eb,1924.57,credit_card,failed,mandate_cancelled,2024-10-16T18:23:23+00:00,subscription,0
aa8d43e8-b04f-4ffc-8650-09ab5311c027,026b5a2b-b58c-50d0-ac4f-cc78eaa41008,2200.64,emi,success,,2024-12-29T07:09:42+00:00,subscription,0
cd626dd7-0088-417c-898f-671f0ffa7c53,5b56f777-7290-5b80-9326-e28d799aee3e,25580.40,emi,success,,2023-12-20T06:33:37+00:00,one_time,0
f33b426a-d610-4f7a-9f94-4ab7e0999486,7abd236c-2c57-5648-8343-7fb9dedcea92,2509.93,netbanking,failed,insufficient_funds,2024-11-11T00:15:42+00:00,subscription,2
f9830c22-376c-4721-a689-6f13bb3e4e7d,97326e74-5a76-52d0-b06c-1664734797f8,307.18,netbanking,success,,2024-09-15T22:24:09+00:00,subscription,3
f0e95a2f-53fc-421c-82d6-f5ccf518ea42,cb12c047-1521-5a63-9374-7406d25b10a0,639.07,netbanking,success,,2024-06-26T20:52:10+00:00,subscription,2
e4ecd21e-1f19-4b13-b823-5e7fc80cf399,7c5a34ee-1f35-51b7-8225-8e50cfa25a27,2084.77,wallet,success,,2023-06-25T19:05:18+00:00,invoice,2
74e77248-bbff-4821-aa35-f05128d74f87,8d4a6693-fb23-58c7-9303-d6bea2eb0b58,983.80,debit_card,success,,2023-12-24T15:59:10+00:00,subscription,0
c600c7c5-35b4-4c5e-9d56-5550091073fe,779ea704-cee5-501e-a026-1a2aed8f72e0,369.59,credit_card,success,,2024-09-26T18:37:24+00:00,subscription,2
57e0c80f-28e7-48f2-a88b-a35fa5a0dd10,cc050e96-c76c-5906-8a72-971144453d2d,1645.64,wallet,failed,customer_abandoned,2024-05-25T22:27:26+00:00,subscription,3
43837d27-eb47-4fd7-9d01-f200415f6942,2504ea15-8bb0-51bb-a2fd-fdd43a28ec79,1770.87,debit_card,success,,2024-05-23T07:26:30+00:00,subscription,1
970f3744-fb54-402e-a937-61def2ae2a2e,3daf7d4c-ca91-533d-aa9e-410083bf9930,1564.37,emi,success,,2024-03-30T20:33:24+00:00,subscription,2
b0166fe0-170a-4f7f-85c3-232f92970562,f96f19e5-73e1-5e8e-b07c-843646b00b21,794.80,netbanking,refunded,authentication_failure,2024-07-14T14:46:59+00:00,subscription,0
cbbbd0b2-e9c1-41d9-b04c-8adaeeba079f,378e9bb5-8c68-5c1c-9018-9a26e274352a,552.59,upi,success,,2023-06-15T07:31:24+00:00,one_time,1
