recovery_id,customer_id,event_id,action,channel,timestamp,message,outcome,amount_recovered,eventually_recovered,recovered_amount,recovery_timestamp,recovery_action,time_to_recovery_hours,organic_recovery_probability,incremental_recovery,control_group,original_amount,payment_method
ccce4340-9b29-48f9-b0e4-76ac0dbf10fc,28ae59cd-4ed3-5112-827b-07d51025f6ba,a75dfeae-66b2-4067-8849-3b284237d046,promise_to_pay,whatsapp,2024-11-28T17:29:30+00:00,Promise To Pay for SMB account,unrecovered,0.00,false,0.00,,promise_to_pay,,0.5922,0.00,true,6422.31,upi
3a994504-6970-4073-bc10-2316826d53f9,d562a169-2f9c-58da-bf5f-3b567e4ede28,6949c756-cc58-4404-8a6c-8c31a3e8b3f3,sms,sms,2024-06-15T00:44:18+00:00,Sms for consumer account,unrecovered,0.00,false,0.00,,sms,,0.4876,0.00,false,2517.35,upi
89521c73-064e-4ca0-8b6d-b27cd41c8259,94fce572-d04c-5b90-9d1c-22f17b7f3779,b3114417-1ea2-4f90-b68a-c69dfacc037a,no_action,sms,2024-12-21T12:49:50+00:00,No Action for consumer account,recovered,2553.58,true,2553.58,2024-12-23T17:52:35.806836+00:00,no_action,53.05,0.4655,0.00,true,2930.09,wallet
cff4caab-6600-4079-b9b9-0af72ec62083,865b481f-b7e8-5083-bf5f-45bbe01d40b7,ba046d7b-c14f-434c-97fa-10d5628d4833,payment_link,whatsapp,2024-04-09T11:35:31+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.2391,0.00,false,4388.11,credit_card
b8089116-de9f-4c53-8d94-210e624e20e5,d8d930fc-2219-52ce-8bff-8ad5f143af8b,17b55383-7f7d-4c97-9c2d-a6a5a993a582,payment_link,whatsapp,2024-01-26T08:53:45+00:00,Payment Link for consumer account,recovered,1158.29,true,1158.29,2024-02-01T18:43:41.420756+00:00,payment_link,153.83,0.4683,1158.29,false,1391.41,emi
5fc7ca25-019a-4bce-bfc9-154c0855de47,b46d1ebf-35d6-5b7c-94c5-e53d064a12bb,30d2b75f-d7bf-4623-8eff-2b0178ab7867,promise_to_pay,email,2024-12-27T09:19:46+00:00,Promise To Pay for consumer account,unrecovered,0.00,false,0.00,,promise_to_pay,,0.2615,0.00,true,5055.20,wallet
a9dacca2-306b-48ff-b773-921f05ac8934,8f80e007-94e0-5b1d-8aaf-bdd8011565c7,db964349-97b5-42f3-acce-6ee29dad45cd,sms,sms,2024-08-10T22:22:51+00:00,Sms for consumer account,recovered,476.62,true,476.62,2024-08-17T20:31:44.958820+00:00,sms,166.15,0.5460,476.62,false,555.62,credit_card
6360fd9b-da25-406e-9cac-b94b3ce97cef,2a78161e-d12b-5224-b49d-1a0568ba0038,3d0f532b-0369-49c6-9a7b-068da3461778,retry,whatsapp,2024-04-06T14:25:15+00:00,Retry for consumer account,recovered,2254.10,true,2254.10,2024-04-08T01:02:29.009417+00:00,retry,34.62,0.2264,0.00,true,3074.55,upi
2f954b23-f1a8-471a-a3b6-7e22da28917e,e17204b5-bdea-5feb-9f04-6719a90f87ff,9b6b06ec-d711-4fc7-9ac6-96fc90361d9d,retry,email,2024-04-03T03:33:46+00:00,Retry for consumer account,recovered,1966.70,true,1966.70,2024-04-03T18:23:54.185302+00:00,retry,14.84,0.5988,1966.70,false,2480.09,emi
97a709dc-6bfe-4933-8f16-3a243bbf3bea,e3ae165d-7a33-54b2-a488-d0c9d9388855,b469fc1e-9382-4be6-a4a1-65dc08615139,payment_link,whatsapp,2024-05-11T10:21:33+00:00,Payment Link for SMB account,unrecovered,0.00,false,0.00,,payment_link,,0.0732,0.00,true,12625.59,upi
4442dda8-90fb-4007-81f7-3a7b25767f1c,e4e21579-7e27-5560-9be1-ff9cc1a8ee05,6cbc6c81-8abe-47b9-9773-193706f58efc,retry,email,2024-12-21T07:54:25+00:00,Retry for consumer account,unrecovered,0.00,false,0.00,,retry,,0.1835,0.00,false,3576.49,credit_card
08d624aa-f104-437d-9699-069e5d5c0c20,7754e59f-245f-5b64-97a0-8f77a6099fe2,6d7a12a5-26c7-43cb-9798-3cba315c034b,no_action,whatsapp,2023-09-28T23:15:59+00:00,No Action for SMB account,unrecovered,0.00,false,0.00,,no_action,,0.1043,0.00,false,36136.37,upi
86abcb53-745e-4793-b80c-0a6ea5ad5dc8,7cdd8fa4-818a-5252-9360-bcb935696ec9,b4bf2834-3e6f-458b-94c5-09fc1f32ddd3,retry,email,2023-12-29T08:13:37+00:00,Retry for high_value account,recovered,75014.79,true,75014.79,2023-12-31T11:35:25.479869+00:00,retry,51.36,0.3783,75014.79,false,94472.07,debit_card
f0e211f5-97af-460e-95fc-610ca2bb90ea,736db347-a6b4-5af8-b2ef-5a16eeef03fb,f625037c-f593-4ae4-8337-40ad76a0c190,delayed_retry,whatsapp,2024-08-23T00:58:11+00:00,Delayed Retry for consumer account,recovered,2011.77,true,2011.77,2024-08-23T07:58:07.819727+00:00,delayed_retry,7.00,0.3172,2011.77,false,2671.46,upi
632c99df-f54d-494a-adf5-213aa0f3a20e,cdac80be-9388-5503-ac7d-0f5a6d48ef7d,13407762-6b26-4608-a6c3-8e95d69bb453,payment_link,sms,2024-06-08T06:12:29+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.4102,0.00,false,1839.43,upi
a993befa-e62f-4d13-ad35-f1d7e873026d,c4786485-89fe-5a46-819c-b754b1c1d37a,1e20738d-bb38-4cbe-8e4e-de9a46e7d65c,promise_to_pay,email,2024-04-16T23:23:27+00:00,Promise To Pay for consumer account,unrecovered,0.00,false,0.00,,promise_to_pay,,0.3564,0.00,false,2488.85,upi
7be3b5da-18b6-490a-82da-51dccc98a078,5c265678-cbdf-5dcd-8f23-08bbde4af0c7,5d204de8-1352-4b91-b5fe-c4f1374af540,delayed_retry,whatsapp,2024-04-28T19:00:57+00:00,Delayed Retry for SMB account,recovered,18682.88,true,18682.88,2024-05-03T07:34:48.734038+00:00,delayed_retry,108.56,0.5180,0.00,true,21397.27,emi
a4a9f725-b3ef-4c22-9fe4-b30d4355f7d1,8a11c3ac-4aa5-55cf-bc0e-3ce59eb1d121,c7e6abb3-a0fc-4327-b71d-512b6adad0dc,payment_link,email,2024-06-05T06:24:04+00:00,Payment Link for enterprise account,recovered,10058.18,true,10058.18,2024-06-08T20:28:01.278005+00:00,payment_link,86.07,0.3373,10058.18,false,10776.07,debit_card
15c5b8a7-7306-4968-9cb9-61d4120c255c,fd102989-48fb-5d54-8448-740040555285,bbe6912d-444c-4635-9d91-6fe93d0191bb,whatsapp,whatsapp,2023-07-17T19:27:13+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.2647,0.00,false,6967.40,upi
3387e17e-4b31-4c14-aadd-eeb0cbb1432e,85429ea1-5087-5bb0-81ec-af1dbd3a61d2,cc236eb8-6d0a-4e5d-9afd-e5a2cab976b2,no_action,email,2024-11-17T14:58:17+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.4908,0.00,true,2060.61,upi
35cba2a0-19ee-40bf-bbbf-2b0bfbcd0137,0a170a51-0ab7-5e57-aaca-d47f63030b61,1df477ad-9eb1-4af4-9883-0af06751fb57,email,email,2023-10-31T22:47:03+00:00,Email for consumer account,unrecovered,0.00,false,0.00,,email,,0.0937,0.00,false,2860.01,debit_card
eca46fef-23c9-4bfa-86a0-530fff930c3e,7cb45d8d-7374-5071-a562-6bc6b050994e,3e38921f-aaa1-4eac-b376-3c0f27a08500,email,email,2024-01-26T01:11:33+00:00,Email for consumer account,recovered,1605.77,true,1605.77,2024-02-02T14:33:01.970878+00:00,email,181.36,0.1400,1605.77,false,1794.57,upi
7787e354-eeb1-4500-963a-0bea567be7e4,e10a99d9-aa97-5568-af98-19e2261877ad,cc517782-d136-42c5-8027-905a9fe8090f,no_action,email,2023-07-22T14:42:12+00:00,No Action for SMB account,unrecovered,0.00,false,0.00,,no_action,,0.3280,0.00,false,3533.45,emi
caab5968-085c-4798-8ddf-90b6d159d85d,8adb437c-18f5-594c-be05-fe4694cf7339,94b67ab7-920d-406b-9b26-54484453a3bc,retry,email,2024-11-30T00:52:47+00:00,Retry for consumer account,unrecovered,0.00,false,0.00,,retry,,0.1427,0.00,true,1958.50,debit_card
dd1549b2-f886-4a9a-a348-f232ba8e4d6b,0da46cd4-56e2-5782-86cd-7fa524249336,c688ea6a-d2d7-4960-bb5c-c58f703c4601,human_escalation,whatsapp,2024-07-10T10:16:48+00:00,Human Escalation for consumer account,recovered,1948.41,true,1948.41,2024-07-11T04:09:13.344304+00:00,human_escalation,17.87,0.3095,1948.41,false,2504.64,upi
162583ff-5ee2-4d20-89b4-c20f380790a4,a4888300-facc-5215-bf4c-8c84ae327491,572c772b-cb87-4108-ba75-04de2330a376,no_action,email,2023-08-12T02:43:23+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.3474,0.00,false,18598.82,credit_card
9837245e-190c-4fde-9bbe-aae53afb1016,48bf44d9-4e5e-5e85-a029-54fbbd2fd0bc,a43f8ab3-20c4-4a3f-a544-4e93ecc31e1c,delayed_retry,whatsapp,2024-10-15T16:53:07+00:00,Delayed Retry for consumer account,recovered,736.12,true,736.12,2024-10-24T19:15:04.058432+00:00,delayed_retry,218.37,0.3303,0.00,true,914.32,upi
dee7a79f-5c64-4708-92f2-d769dac95383,f12c4aa1-c862-528a-a733-c9158bca276e,4958a3a3-a9a5-43b5-98c9-c49faf175753,whatsapp,whatsapp,2023-09-07T01:36:39+00:00,Whatsapp for consumer account,recovered,2715.24,true,2715.24,2023-09-16T14:11:11.947480+00:00,whatsapp,228.58,0.4959,2715.24,false,3709.04,debit_card
fbb50cd6-a98f-4745-ad20-fd1a4464cf12,9a83b1d7-90d5-5505-a9bb-745aae259582,ec526f1d-40bb-49f0-93ac-8da10fdaa944,no_action,email,2024-12-20T07:57:14+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.3883,0.00,false,1378.84,upi
2e2f8d7c-e5e5-4418-a1fc-c828a579c879,efd87feb-87a5-5108-8630-77100f552ce9,8626b36e-3383-4d77-b4ed-d3f6e2dc1642,retry,email,2024-12-18T21:13:05+00:00,Retry for high_value account,recovered,39711.74,true,39711.74,2024-12-26T11:27:04.393194+00:00,retry,182.23,0.6071,39711.74,false,41084.72,upi
dd2963ac-de70-4d69-b6f6-b2b8d59a961e,5d8aa732-931d-533d-bfb1-59d49c5e0343,0ab94ba9-f640-4c75-8f66-4fccd8f791af,delayed_retry,sms,2024-09-05T00:06:04+00:00,Delayed Retry for consumer account,unrecovered,0.00,false,0.00,,delayed_retry,,0.3277,0.00,false,1837.08,upi
1e19c8da-3d84-4141-9b86-32d0e4c72ade,f1b3b4dd-6293-5772-a711-797444558522,30eed927-13b0-43a2-836a-3b012c58b50e,sms,sms,2024-10-12T21:27:16+00:00,Sms for SMB account,unrecovered,0.00,false,0.00,,sms,,0.2782,0.00,false,20450.82,upi
e5afd40c-87cd-4c71-a8db-8e711cc92f0c,f239400e-1d64-5ad3-b5ae-d23fdd761bc6,06c33f18-6995-4123-ba9f-6c8b9f3b05f4,whatsapp,whatsapp,2023-12-31T20:46:16+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.3528,0.00,false,2663.83,upi
7fea9474-c16e-4825-ac3d-3bb017a49ac5,33d13dd7-68c9-54cf-8095-35744283c840,d0dc3d94-8e92-495e-9efe-3d62664f8efd,payment_link,email,2024-09-10T21:59:48+00:00,Payment Link for SMB account,recovered,16033.06,true,16033.06,2024-09-13T15:46:24.130746+00:00,payment_link,65.78,0.5504,16033.06,false,19960.48,credit_card
6ac145d7-be9e-4738-9fd9-38dfd247b754,f631631d-55a7-548d-b49b-aead19e451aa,928cd90b-ae59-4d74-937a-7f5d9d41e5b3,human_escalation,sms,2024-07-24T12:29:17+00:00,Human Escalation for consumer account,recovered,356.59,true,356.59,2024-08-01T02:23:58.951434+00:00,human_escalation,181.91,0.4169,356.59,false,429.33,credit_card
e73c7e82-7f14-433f-a9fd-7e4314ce0df5,506fdaaa-adba-5830-b947-3b567544137b,09b410e0-3a53-400d-83da-2c600190096d,sms,sms,2024-12-22T12:04:00+00:00,Sms for SMB account,unrecovered,0.00,false,0.00,,sms,,0.6260,0.00,false,25482.96,debit_card
5bb9277a-fc8e-4b52-ac63-0bd047c4c756,25ae8a0a-a6b4-58c9-88e0-e67e8c837f54,d6af19a3-355b-4eb5-8a36-c71170307312,human_escalation,sms,2024-06-24T18:08:30+00:00,Human Escalation for enterprise account,unrecovered,0.00,false,0.00,,human_escalation,,0.4267,0.00,true,60958.41,upi
d0df6695-b2b0-41da-876c-4a9bde57b654,46c4ba9e-7683-5d86-82da-fdb009b2764b,d5ab9657-a460-4702-91e1-9412d018efac,no_action,sms,2023-07-18T13:42:40+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.4366,0.00,false,5575.39,credit_card
24163c46-16ca-434f-88e3-25a9dc0c31b9,a233e7ab-723c-52c3-a3c9-52ff34bd8132,35a8de69-ac81-4395-af36-67ac45f5657d,delayed_retry,email,2024-11-14T19:14:25+00:00,Delayed Retry for SMB account,unrecovered,0.00,false,0.00,,delayed_retry,,0.4588,0.00,false,32449.44,upi
d06d6237-740c-478d-a172-b1a133f439fb,82aa0399-9771-52c3-87a2-36cce0f10265,8d65ae42-d0a1-4635-a30a-86d7791cda2e,payment_link,whatsapp,2024-06-04T14:19:51+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.3880,0.00,false,2668.44,emi
34363f88-ebe8-4849-afa4-34a9e2fb8a21,18d94e1f-66e3-55f6-b18a-e32c9d98573e,2a44fbb4-875f-498e-aca8-d90da579b215,email,email,2023-10-13T02:27:04+00:00,Email for consumer account,unrecovered,0.00,false,0.00,,email,,0.3157,0.00,false,11987.39,debit_card
8ad8359c-54d7-45a4-8496-6f81f75ae6ca,9bbf229d-1287-5699-b1bd-b904378f807d,bf6f0973-56ec-4af7-b927-16c735e1ecfb,human_escalation,sms,2024-02-18T23:04:25+00:00,Human Escalation for enterprise account,recovered,8098.47,true,8098.47,2024-02-19T18:15:04.506237+00:00,human_escalation,19.18,0.4594,8098.47,false,10071.38,debit_card
870ba2cc-fa69-4362-b90e-11e4de8e565e,ddd2d4a0-05f5-5cdc-ae44-d802e337de77,7ec46585-2bdb-4184-ab76-d96dc1171eeb,retry,whatsapp,2024-11-09T04:56:56+00:00,Retry for consumer account,unrecovered,0.00,false,0.00,,retry,,0.2344,0.00,true,3881.60,upi
be52ea92-da72-42fc-96bd-0cbe416b6e65,ed5eb8cb-b4cf-5b03-be33-d0f1c9d3479d,df4c7379-a7f9-48b8-8120-5260bb6d2710,payment_link,whatsapp,2023-09-29T09:15:20+00:00,Payment Link for consumer account,recovered,690.19,true,690.19,2023-10-02T16:00:09.764240+00:00,payment_link,78.75,0.4010,690.19,false,701.65,credit_card
9dabec39-71ce-4734-9f68-ffb957bc486c,27d40c38-f875-56f9-8a14-544ec5bda259,df71d961-54b1-4cba-a3bf-62a6263f3419,payment_link,email,2023-05-10T06:35:53+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.2342,0.00,true,2299.98,upi
d6d3f4f7-76da-4856-a6d4-9081e93fb1fc,ab47b876-af6f-5ad6-96f3-0680fd035833,d67513a2-b13f-46db-a101-906148697a46,whatsapp,whatsapp,2024-11-09T06:13:35+00:00,Whatsapp for consumer account,recovered,4553.03,true,4553.03,2024-11-15T11:06:59.340497+00:00,whatsapp,148.89,0.4184,4553.03,false,5405.06,upi
4c5c07a8-0db0-4cce-94d6-605f544b3cfd,0517dd54-f0d1-56cd-a934-cea8ccbfa3cc,362a07df-3ebc-4855-b8b0-acbdcc2685b3,no_action,sms,2024-02-29T02:41:24+00:00,No Action for SMB account,recovered,13538.31,true,13538.31,2024-03-01T16:07:00.338191+00:00,no_action,37.43,0.2719,13538.31,false,17879.20,debit_card
85c5dcfd-4f56-41fd-b731-aa2151ddf6ab,dec72c92-7fd9-55d9-83e3-d9caef154cf1,3b11f1e5-1083-48aa-a507-d6bdcd5ae705,retry,email,2024-11-17T14:18:03+00:00,Retry for consumer account,recovered,442.30,true,442.30,2024-11-27T10:10:07.973751+00:00,retry,235.87,0.2162,0.00,true,534.09,upi
12a2074e-635c-4c82-b1cf-d837cbdca973,586ee614-13fd-5f39-94c8-e5e0f5655555,f429d88f-b0fc-4932-8f02-ca69e2e72494,whatsapp,whatsapp,2023-09-13T05:02:46+00:00,Whatsapp for consumer account,recovered,2374.81,true,2374.81,2023-09-20T00:55:26.368703+00:00,whatsapp,163.88,0.3525,2374.81,false,3160.59,debit_card
df3c5380-a50a-4a7a-83ce-0c079e22a6a1,7a8a5376-f19c-5174-b71a-24710cddd03b,af683685-d60e-4dfe-a118-98839863b48f,promise_to_pay,email,2024-07-14T20:32:36+00:00,Promise To Pay for consumer account,recovered,821.73,true,821.73,2024-07-18T13:30:57.098981+00:00,promise_to_pay,88.97,0.4665,821.73,false,1014.07,upi
975d3a53-15bc-43e7-9caa-af5b77d84e2e,6f1bd7cb-7816-50ef-8c40-7755d8f12ffa,5c67e76a-2714-41be-b238-dade6ba68a98,payment_link,email,2024-12-27T01:03:28+00:00,Payment Link for consumer account,recovered,627.42,true,627.42,2024-12-30T16:55:15.615203+00:00,payment_link,87.86,0.4880,627.42,false,717.28,upi
91be8660-1a27-4326-bf40-a841dc00e95d,98ccbd64-9399-5611-ba0d-72a2d8d52864,e68c0865-0d52-4c18-a442-fb3f62bf72a2,human_escalation,email,2024-01-15T07:24:16+00:00,Human Escalation for SMB account,recovered,6059.04,true,6059.04,2024-01-20T19:43:16.822243+00:00,human_escalation,132.32,0.3708,6059.04,false,7648.72,upi
9ced2126-e63c-4d9b-9f7f-64c0b6764fb9,4caa1eeb-4125-52b6-9084-2ee8456ba3db,93380ff8-e727-405c-ae59-721496e60d98,sms,sms,2024-09-08T09:46:28+00:00,Sms for SMB account,recovered,1742.28,true,1742.28,2024-09-09T12:35:50.326498+00:00,sms,26.82,0.4861,1742.28,false,2316.78,debit_card
9023eea4-4d60-4bb8-97a6-9c7efd849580,a6f9735d-8760-571b-b060-479b198967b1,19902ebf-dc28-4417-b671-5b46d4eecaa7,email,email,2024-12-08T13:29:23+00:00,Email for consumer account,unrecovered,0.00,false,0.00,,email,,0.3774,0.00,false,3928.65,upi
40178f00-9600-46ad-9b1f-d59b8e8e2042,344851df-5824-5230-a501-1ba186d47300,596d7c57-e5c2-40b7-a61c-1a05c4906314,payment_link,whatsapp,2023-07-03T19:35:56+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.2009,0.00,false,1723.48,upi
1d21d0fb-3af3-40d8-866e-deb9bcf3c232,bdad6c76-4b86-50df-8271-59dbe9afaf49,fe7c3b45-f5be-474e-9de4-f90c4318a636,whatsapp,whatsapp,2024-12-19T16:58:54+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.3935,0.00,false,4412.84,credit_card
d9c73409-f267-482d-92c8-71e940312c65,79eee47b-937b-5455-9915-eeb3caf7d0d3,51f0af84-fe26-4f6d-9f59-276474a2006a,promise_to_pay,whatsapp,2024-11-15T10:00:56+00:00,Promise To Pay for consumer account,unrecovered,0.00,false,0.00,,promise_to_pay,,0.4451,0.00,true,2244.86,debit_card
7fc8b4b9-6ebc-4dd3-9d81-4e2e56265267,5a234f6a-99fa-557d-8474-ba923194e2fb,e5653432-e2cf-4ff1-87e4-eae5aba49694,no_action,email,2024-08-15T13:16:04+00:00,No Action for consumer account,recovered,2443.74,true,2443.74,2024-08-23T00:20:04.989715+00:00,no_action,179.07,0.2555,2443.74,false,2882.69,debit_card
0a70de9e-61a4-4dd0-8034-5c3c568be332,8a9d06d5-ea24-5ce0-8fd5-db6f4241b72d,b78ba47b-2f50-4d9d-90f4-b340ce2e39f8,email,email,2024-05-31T14:34:29+00:00,Email for consumer account,unrecovered,0.00,false,0.00,,email,,0.2702,0.00,true,1816.95,upi
f30a7059-6b22-40ac-819c-38cde7e1dd97,84d9ca29-4b9c-5b33-86ff-779d31093716,da1a4ed5-d2b6-4619-9bb8-d10966241ad0,payment_link,email,2024-11-19T11:45:47+00:00,Payment Link for SMB account,unrecovered,0.00,false,0.00,,payment_link,,0.4075,0.00,false,3449.37,upi
ad3ad06f-e2b3-417c-b3e8-88a4dacf961a,6d8a59f6-e312-573c-927a-919d19f1c489,2fb41d1f-37b6-4a51-94ad-57505a980653,email,email,2024-01-23T19:40:01+00:00,Email for SMB account,unrecovered,0.00,false,0.00,,email,,0.3825,0.00,false,7407.46,upi
5e2efac5-e545-4b42-87b7-6028fe57c530,7f03fe77-43b3-53a1-bb89-792fcf4ee794,730d5680-c165-455d-9aa8-321d89c77092,delayed_retry,email,2024-09-22T18:47:48+00:00,Delayed Retry for consumer account,unrecovered,0.00,false,0.00,,delayed_retry,,0.2289,0.00,false,2740.75,upi
3b918df4-468c-45da-8f3b-5ffd26c9385f,3bcd6087-4928-5095-8da0-23886ac63142,4610cc5b-f027-4134-b9a6-043c95e29dbb,promise_to_pay,email,2024-01-20T11:29:23+00:00,Promise To Pay for enterprise account,unrecovered,0.00,false,0.00,,promise_to_pay,,0.3293,0.00,false,12529.34,upi
8890df08-f458-4917-b944-215ed1cad853,8da45179-456a-54fc-a0c4-82bbdf5cd27e,99380fbd-ac86-4738-b2aa-585856333741,no_action,email,2024-12-27T22:51:01+00:00,No Action for consumer account,recovered,687.67,true,687.67,2025-01-04T06:39:58.799875+00:00,no_action,175.82,0.1940,687.67,false,868.43,upi
de937c59-523e-42a7-b9d1-3b131cfa4930,57b0bb62-b205-5c30-a4b9-1af4a17ad992,569d2362-b9f5-448a-acac-74a8305cfa17,no_action,email,2024-09-05T07:23:00+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.2046,0.00,false,1695.48,upi
5ecd151e-b68b-46c7-8a03-45d05a50be82,bc0395ef-eff6-5b57-a2ad-e237801aa224,75b3222f-f952-4d27-9d20-923cd5151fb4,delayed_retry,whatsapp,2023-06-07T08:01:27+00:00,Delayed Retry for SMB account,recovered,4302.65,true,4302.65,2023-06-10T06:52:14.764256+00:00,delayed_retry,70.85,0.4266,4302.65,false,5300.27,debit_card
d0dfc4ce-eb6d-4401-ba38-538a3ce0b7bd,a4f315be-705a-5325-be2b-cbe5a448b272,14ed5fd4-7ffd-418a-bebe-0d6516b0bcd3,whatsapp,whatsapp,2023-06-17T01:17:20+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.4667,0.00,false,2748.84,debit_card
de0009d5-a0b0-4300-99c2-debf14568e05,551d441d-0bdb-5ab9-babf-ff9ad2fe6be4,0972057e-4770-465b-8a55-21dbf4ca74ce,no_action,whatsapp,2024-12-19T06:39:55+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.2851,0.00,true,1688.69,upi
7ab7811f-4d91-4871-b61b-d488af830fd6,b51532ef-d3f2-5ab1-ad53-2ba454362ab9,4691d648-0da1-4638-a0be-1c4f8b38f9b6,whatsapp,whatsapp,2023-06-14T20:23:57+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.4480,0.00,false,1988.34,upi
04b2f56b-d212-4a37-9e8b-1cdf743af029,6eb195b7-8329-5297-b3f2-3f296d3825c6,86e586a4-20b2-4a2e-ba9d-91bd3ec256cf,retry,email,2024-05-09T19:28:07+00:00,Retry for SMB account,recovered,8559.81,true,8559.81,2024-05-13T16:21:31.008724+00:00,retry,92.89,0.5924,8559.81,false,9131.42,upi
e7e7e49b-eac5-4ac2-955f-dd9c69f4b70e,8da51c38-f28a-56e1-a311-48f101976d64,b1fb5d72-a04b-472f-b829-7cd07008c911,no_action,email,2023-04-22T07:09:41+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.1825,0.00,false,464.63,upi
e40296a9-47ee-4382-9f20-4be26da9b520,49494eff-95fe-5250-96b9-e31672b058bc,d4e5b4b9-670f-4a71-95d2-4d13e0307d92,payment_link,whatsapp,2024-06-11T01:44:19+00:00,Payment Link for consumer account,recovered,410.66,true,410.66,2024-06-15T23:58:49.898682+00:00,payment_link,118.24,0.2976,410.66,false,549.75,upi
efdd0521-267d-4d6b-b20c-6a0d08b2dd78,0837ce4b-81a8-50ae-94bf-b6dd4c1afdcc,ec2c86e7-6fed-47f6-81f6-de1bcf3be94b,payment_link,email,2024-10-23T14:47:01+00:00,Payment Link for consumer account,recovered,2069.22,true,2069.22,2024-10-24T07:16:45.785426+00:00,payment_link,16.50,0.3820,2069.22,false,2224.42,credit_card
e89957c2-7342-4fd2-8d29-c1c67623608d,a86e8bee-7ec1-55e2-b914-8bd31d31fcdd,58404419-43e5-4af4-b61d-09b528dcc6d7,no_action,whatsapp,2024-09-30T18:09:21+00:00,No Action for consumer account,recovered,3306.46,true,3306.46,2024-10-08T03:20:09.310985+00:00,no_action,177.18,0.4316,3306.46,false,3512.91,netbanking
0aece3ff-4ba9-4315-ac39-0f3116fb3fab,436a7700-dc57-53dd-bf1f-d6c82a336575,9386f59a-1cd0-4582-baa8-f48271f2dd1b,payment_link,sms,2024-10-03T13:49:34+00:00,Payment Link for consumer account,recovered,6777.84,true,6777.84,2024-10-06T09:49:45.585970+00:00,payment_link,68.00,0.2611,6777.84,false,8126.94,upi
bdabf797-dc58-4904-9c4f-e857f051c3f1,f6f7f8a6-ca99-57df-bd3e-db8eca024651,b72c9a1c-8b6a-44ce-9ef9-c2141b109348,whatsapp,whatsapp,2024-11-21T22:42:56+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.3844,0.00,false,4392.66,upi
9cb78ad0-930c-4789-ab69-a0d1ea45e202,353dfb83-aa0f-5733-9eba-295f9a280888,7866bbdb-9c84-4a4b-9d19-a297d0c017c9,delayed_retry,email,2024-04-03T10:31:36+00:00,Delayed Retry for SMB account,unrecovered,0.00,false,0.00,,delayed_retry,,0.2974,0.00,false,22209.68,debit_card
be941b51-e9c2-4b7c-817e-b7fc837f3bc0,28e8d8a9-a8b5-5b21-9989-05ae901d2388,bc53cf84-8fc9-43ef-9198-23e890bcee75,promise_to_pay,whatsapp,2024-10-13T03:29:33+00:00,Promise To Pay for consumer account,recovered,814.12,true,814.12,2024-10-20T04:13:18.225291+00:00,promise_to_pay,168.73,0.6787,814.12,false,972.97,wallet
ec37ab02-0fa1-4453-bdf5-eacbbc7e554a,0e2922d9-6ae7-5bee-91dd-f28bd3533c12,58bfa818-b8e4-48c0-8ac3-f655667308cb,email,email,2024-11-16T07:59:08+00:00,Email for consumer account,recovered,1005.11,true,1005.11,2024-11-24T23:12:17.365689+00:00,email,207.22,0.3432,1005.11,false,1182.35,upi
1029279c-ed4d-400e-8946-caa10407223b,303071de-e523-5585-96d0-8490ea2fb526,a25ddfa8-d7e4-4b03-9c31-f63b2da97e8f,delayed_retry,whatsapp,2024-04-12T07:25:20+00:00,Delayed Retry for consumer account,unrecovered,0.00,false,0.00,,delayed_retry,,0.4232,0.00,false,7720.23,netbanking
51d5c9ea-09bc-4587-a4e8-b12ee69a2604,0d1c0e18-8cde-5dcc-8a4d-4f960bea052f,d24e4a8b-bb1e-494a-8e1d-374fe2c03d0c,promise_to_pay,email,2024-10-30T10:32:59+00:00,Promise To Pay for consumer account,recovered,1532.21,true,1532.21,2024-11-08T12:16:35.855681+00:00,promise_to_pay,217.73,0.2491,1532.21,false,1952.03,debit_card
